"","E71550000","E71498000","E71383000","E71350001","E71300000","E71250000","E71200000"
"1985-02-10",0.02,0.0137273152173913,0.0083731019522777,0.00990712074303413,0.0127999999999999,0.00627811860940697,0.0174257425742574
"1985-02-11",0.0222,0.0137273152173913,0.00747288503253807,0.00928792569659453,0.01976,0.00955010224948882,0.0205940594059406
"1985-02-12",0.02424,0.0125895108695653,0.00723427331887194,0.00975232198142417,0.0250600000000001,0.0116768916155419,0.0203960396039604
"1985-02-13",0.0273000000000001,0.0203415217391305,0.00954446854663771,0.0157894736842106,0.0347500000000001,0.0155828220858896,0.0326732673267327
"1985-02-14",0.0313600000000001,0.0369407880434782,0.0167331887201736,0.0256965944272445,0.0543,0.0191411042944785,0.0610693069306931
"1985-02-15",0.0375799999999999,0.0421488858695651,0.0357917570498916,0.0391950464396285,0.0591999999999999,0.0267893660531697,0.0908415841584158
"1985-02-16",0.04094,0.0539021195652174,0.0409978308026031,0.0488544891640867,0.0637000000000001,0.0284253578732105,0.0960396039603961
"1985-02-17",0.04382,0.0534754619565216,0.0431670281995662,0.0544272445820433,0.0745,0.0349693251533743,0.0615049504950496
"1985-02-18",0.04749,0.045658152173913,0.0429501084598698,0.0562848297213623,0.0552999999999999,0.0394683026584868,0.0564950495049505
"1985-02-19",0.05223,0.0376659782608695,0.0442516268980477,0.0557275541795665,0.0583,0.0611451942740286,0.108613861386139
"1985-02-20",0.04749,0.0334097010869565,0.0583297180043383,0.0590712074303406,0.07375,0.0349693251533743,0.115643564356436
"1985-02-21",0.04986,0.0358648369565218,0.0654880694143167,0.0657894736842106,0.0786,0.0292433537832311,0.103366336633663
"1985-02-22",0.04986,0.0369407880434782,0.0725379609544468,0.0705263157894738,0.0800000000000001,0.0243353783231084,0.0876237623762377
"1985-02-23",0.0459799999999999,0.0306994836956522,0.0688937093275488,0.0728173374613004,0.0773999999999999,0.0195910020449899,0.071940594059406
"1985-02-24",0.0423800000000001,0.0243763913043478,0.0647722342733188,0.0728173374613004,0.0711999999999999,0.0151942740286299,0.0595445544554456
"1985-02-25",0.0388600000000001,0.0203415217391305,0.0592841648590021,0.0719814241486068,0.0623499999999999,0.00924335378323105,0.0439009900990099
"1985-02-26",0.03566,0.0171449266304349,0.0552277657266811,0.0705263157894738,0.0525,0.00390593047034771,0.033920792079208
"1985-02-27",0.03078,0.0156387255434782,0.0511930585683298,0.0662538699690403,0.035949995,0.00359918200408993,0.0267326732673268
"1985-02-28",0.0257700000000001,0.0151504483695653,0.0470715835140998,0.0580495356037152,0.0275300000000001,0.00304703476482615,0.0255445544554456
"1985-03-01",0.02322,0.0141947201086956,0.0396963123644252,0.0425696594427245,0.02295,0.00359918200408993,0.0233663366336634
"1985-03-02",0.0222,0.0132669157608696,0.0298264642082429,0.0276780185758514,0.0212000000000001,0.00323108384458082,0.0221782178217822
"1985-03-03",0.02088,0.0119280135869566,0.0197787418655098,0.0219814241486067,0.0203599999999999,0.00323108384458082,0.0213861386138614
"1985-03-04",0.0178,0.0110709266304347,0.0157180043383949,0.0201238390092879,0.021315,0.002883435582822,0.0287227722772276
"1985-03-05",0.0150699999999999,0.0108611249999999,0.0147028199566162,0.0187306501547988,0.02494,0.00253578732106341,0.0247524752475248
"1985-03-06",0.0119800000000001,0.0112825190217392,0.0127331887201736,0.0207430340557275,0.0206,0.00296523517382408,0.022970297029703
"1985-03-07",0.0139,0.0137273152173913,0.0130151843817787,0.0204334365325078,0.02024,0.00370143149284252,0.0243564356435644
"1985-03-08",0.0139,0.0130393505434783,0.0145336225596528,0.0188854489164088,0.02,0.00554192229038852,0.0213861386138614
"1985-03-09",0.0139,0.0121467391304348,0.0130151843817787,0.0178018575851393,0.0187999999999999,0.00924335378323105,0.0198019801980198
"1985-03-10",0.0139,0.0110709266304347,0.0123101952277658,0.0156346749226006,0.03331,0.0180572597137014,0.068069306930693
"1985-03-11",0.0139,0.0110709266304347,0.011887201735358,0.0233746130030961,0.0609999999999999,0.0607361963190185,0.114455445544555
"1985-03-12",0.0139,0.0110709266304347,0.0162255965292841,0.0393808049535604,0.0669999999999999,0.166666666666667,0.0751881188118813
"1985-03-13",0.0139,0.0106531222826087,0.0239696312364426,0.0456346749226006,0.0549999999999999,0.17321063394683,0.0387029702970296
"1985-03-14",0.0142899999999999,0.00983913315217388,0.0296312364425162,0.0470588235294118,0.04911,0.120245398773006,0.028930693069307
"1985-03-15",0.0166299999999999,0.00905417934782604,0.0300216919739695,0.0447058823529412,0.04373,0.087321063394683,0.0253465346534654
"1985-03-16",0.0174099999999999,0.00867267119565218,0.0282646420824295,0.040123839009288,0.03905,0.0646216768916155,0.0267326732673268
"1985-03-17",0.01624,0.00867267119565218,0.0249457700650759,0.0346749226006191,0.0288250000000001,0.0478527607361963,0.0245544554455446
"1985-03-18",0.01546,0.00867267119565218,0.0211323210412147,0.0276780185758514,0.0255399999999999,0.0349693251533743,0.0217821782178218
"1985-03-19",0.01468,0.00867267119565218,0.0169023861171367,0.021671826625387,0.0201199999999999,0.0216768916155419,0.0201980198019802
"1985-03-20",0.0139,0.00793175815217384,0.0137744034707159,0.0176470588235293,0.0178400000000001,0.0153783231083844,0.0194059405940594
"1985-03-21",0.01294,0.00775116032608691,0.0120281995661604,0.0154798761609907,0.01732,0.0131083844580777,0.0194059405940594
"1985-03-22",0.0119800000000001,0.00775116032608691,0.010065075921909,0.0139318885448916,0.0167600000000001,0.0132924335378324,0.019009900990099
"1985-03-23",0.0113399999999999,0.00775116032608691,0.00941431670282,0.0136222910216719,0.0167600000000001,0.0184867075664621,0.0194059405940594
"1985-03-24",0.0106999999999999,0.00983913315217388,0.0106182212581345,0.0137770897832816,0.02108,0.0449897750511248,0.0241584158415842
"1985-03-25",0.01166,0.0149089103260869,0.0116052060737528,0.0188854489164088,0.03853,0.140081799591002,0.0837425742574258
"1985-03-26",0.01294,0.018712714673913,0.0162255965292841,0.0312693498452012,0.0630999999999999,0.183231083844581,0.0935643564356436
"1985-03-27",0.01468,0.0161339130434783,0.0251409978308026,0.0424148606811146,0.06175,0.143149284253579,0.0575841584158416
"1985-03-28",0.0158499999999999,0.0137273152173913,0.0311930585683298,0.0467492260061919,0.0577000000000001,0.0969325153374232,0.0414059405940594
"1985-03-29",0.01702,0.0119280135869566,0.0308026030368764,0.0481114551083592,0.0546,0.0503067484662576,0.0357920792079207
"1985-03-30",0.01702,0.0102425135869566,0.0304121475054231,0.0461300309597523,0.04776,0.0415132924335377,0.028930693069307
"1985-03-31",0.0178,0.00944301086956512,0.0290455531453362,0.0425696594427245,0.04399,0.0370143149284254,0.0261386138613862
"1985-04-01",0.0174099999999999,0.00829851902173906,0.0273323680201707,0.0385448916408668,0.0349900000000001,0.0316973415132924,0.021980198019802
"1985-04-02",0.01624,0.00811421195652184,0.0229597966156097,0.0315789473684212,0.0260149999999999,0.0292433537832311,0.0215841584158416
"1985-04-03",0.0150699999999999,0.00829851902173906,0.0185908037048435,0.0232198142414861,0.02166,0.0259713701431492,0.0227722772277228
"1985-04-04",0.01468,0.00829851902173906,0.0161040163803192,0.0185758513931888,0.01732,0.0243353783231084,0.0245544554455446
"1985-04-05",0.01624,0.00811421195652184,0.0177959369285918,0.0188854489164088,0.0233099999999999,0.0284253578732105,0.022970297029703
"1985-04-06",0.0178,0.0274565760869565,0.0166301819555861,0.0210526315789474,0.02871,0.0400817995910021,0.033920792079208
"1985-04-07",0.02,0.0376659782608695,0.020045157045248,0.026625386996904,0.0434699999999999,0.0754601226993865,0.0644257425742574
"1985-04-08",0.02044,0.0277735597826088,0.0261942400057327,0.0363467492260061,0.04992,0.0738241308793457,0.0403663366336633
"1985-04-09",0.02044,0.022897972826087,0.0279060206626123,0.0404953560371517,0.04399,0.0621676891615541,0.0297623762376238
"1985-04-10",0.01868,0.0189799619565219,0.0262120350933528,0.0390092879256967,0.0367900000000001,0.0564417177914109,0.026930693069307
"1985-04-11",0.01912,0.0161339130434783,0.0244660570508359,0.0346749226006191,0.0294000000000001,0.0503067484662576,0.0247524752475248
"1985-04-12",0.01956,0.0137273152173913,0.0221263052456793,0.0278637770897834,0.02542,0.0437627811860941,0.0233663366336634
"1985-04-13",0.02044,0.0121467391304348,0.0208961038161584,0.0230650154798762,0.0234300000000001,0.0388548057259714,0.0235643564356436
"1985-04-14",0.0222,0.0110709266304347,0.0208563091598764,0.0207430340557275,0.0215449999999999,0.0443762781186094,0.021980198019802
"1985-04-15",0.0222,0.0100399184782609,0.020162943078065,0.0190402476780185,0.0212000000000001,0.0591002044989775,0.021980198019802
"1985-04-16",0.02088,0.0220308097826087,0.0208344194637067,0.0235294117647058,0.03152,0.059918200408998,0.0573663366336634
"1985-04-17",0.01956,0.0293829076086956,0.0238122818271043,0.0329411764705883,0.0445199999999999,0.0449897750511248,0.0405742574257426
"1985-04-18",0.01824,0.0249793125,0.0254423856472588,0.0395665634674922,0.0375099999999999,0.0380368098159509,0.0301782178217822
"1985-04-19",0.0166299999999999,0.0214610271739131,0.02392326095224,0.0383900928792569,0.031175,0.0337423312883436,0.0253465346534654
"1985-04-20",0.0150699999999999,0.0168896005434782,0.0207909603744747,0.0317337461300309,0.026475,0.0306748466257669,0.0237623762376238
"1985-04-21",0.0139,0.0144310407608697,0.0179148572829491,0.0256965944272445,0.0233099999999999,0.0267893660531697,0.0221782178217822
"1985-04-22",0.0139,0.0128135489130434,0.0164962466396892,0.021671826625387,0.0215449999999999,0.0226993865030676,0.0213861386138614
"1985-04-23",0.01326,0.0117110679347827,0.0153983098651616,0.0195046439628483,0.0204800000000001,0.0198159509202454,0.0203960396039604
"1985-04-24",0.0123,0.0110709266304347,0.0141733781444366,0.0179566563467493,0.0187999999999999,0.0191411042944785,0.0198019801980198
"1985-04-25",0.0119800000000001,0.0104469157608695,0.0136503453050789,0.0170278637770898,0.01796,0.0184867075664621,0.0194059405940594
"1985-04-26",0.0126200000000001,0.0128135489130434,0.0136518455603625,0.0170278637770898,0.0185599999999999,0.0178527607361962,0.0194059405940594
"1985-04-27",0.0126200000000001,0.0163840923913043,0.0127323301894484,0.0165634674922601,0.0178400000000001,0.0170143149284254,0.0194059405940594
"1985-04-28",0.0113399999999999,0.0156387255434782,0.011841465910688,0.0159442724458205,0.01732,0.0168098159509202,0.0188118811881188
"1985-04-29",0.0106999999999999,0.0137273152173913,0.0113167660249507,0.015015479876161,0.0159,0.0144171779141105,0.0178217821782178
"1985-04-30",0.010122,0.0132669157608696,0.0110261246631298,0.0142414860681115,0.0176000000000001,0.0140286298568508,0.0194059405940594
"1985-05-01",0.010122,0.0146691059782609,0.0101952277657267,0.0136222910216719,0.01952,0.0170143149284254,0.0225742574257426
"1985-05-02",0.010122,0.0128135489130434,0.00993492407809105,0.015170278637771,0.0191600000000001,0.0146012269938651,0.0186138613861386
"1985-05-03",0.010122,0.0112825190217392,0.00980477223427334,0.0157894736842106,0.0158,0.0118609406952965,0.0174257425742574
"1985-05-04",0.009544,0.0102425135869566,0.00941431670282,0.0136222910216719,0.0141199999999999,0.0106748466257669,0.0166336633663366
"1985-05-05",0.00896600000000003,0.00944301086956512,0.00915401301518437,0.0118885448916408,0.0134000000000001,0.0100204498977505,0.0162376237623763
"1985-05-06",0.00838800000000006,0.00886250815217382,0.00811279826464206,0.0109133126934984,0.01292,0.0120245398773007,0.0158415841584159
"1985-05-07",0.00781000000000009,0.00886250815217382,0.00735357917570489,0.0104953560371517,0.01257,0.0157873210633948,0.0158415841584159
"1985-05-08",0.0075289999999999,0.0102425135869566,0.00876355748373103,0.0110526315789474,0.01928,0.0253578732106339,0.0172277227722772
"1985-05-09",0.00867700000000005,0.0208979266304348,0.016056399132321,0.0148606811145511,0.0230699999999999,0.0294478527607362,0.036
"1985-05-10",0.0106999999999999,0.0303679347826087,0.021301518438178,0.0213622291021671,0.0317499999999999,0.0290388548057259,0.0355841584158416
"1985-05-11",0.01326,0.0268274510869566,0.0223167028199567,0.0280495356037151,0.02705,0.0271983640081799,0.0245544554455446
"1985-05-12",0.01624,0.0208979266304348,0.0202863340563992,0.0258513931888544,0.02108,0.0245398773006136,0.0198019801980198
"1985-05-13",0.01956,0.0163840923913043,0.0180867678958785,0.0204334365325078,0.0176000000000001,0.0204498977505112,0.0182178217821782
"1985-05-14",0.02044,0.0139601440217392,0.0148720173535792,0.0162538699690402,0.0155000000000001,0.0153783231083844,0.0172277227722772
"1985-05-15",0.01912,0.0123672391304348,0.0128741865509761,0.0140866873065015,0.01424,0.0115132924335379,0.0168316831683168
"1985-05-16",0.0178,0.0117110679347827,0.0110412147505423,0.0127244582043344,0.014,0.00893660531697349,0.0162376237623763
"1985-05-17",0.0166299999999999,0.0108611249999999,0.00980477223427334,0.011749226006192,0.0131600000000001,0.00893660531697349,0.0158415841584159
"1985-05-18",0.01546,0.0102425135869566,0.00889370932754874,0.0109133126934984,0.0126850000000001,0.00834355828220867,0.0158415841584159
"1985-05-19",0.01468,0.00983913315217388,0.00811279826464206,0.0104953560371517,0.0122249999999999,0.00817995910020453,0.0154455445544555
"1985-05-20",0.01326,0.00944301086956512,0.00759219088937102,0.0102167182662538,0.0122249999999999,0.00862985685071571,0.0154455445544555
"1985-05-21",0.0119800000000001,0.00944301086956512,0.00735357917570489,0.0100619195046439,0.01292,0.00924335378323105,0.0158415841584159
"1985-05-22",0.01102,0.00944301086956512,0.00687635574837309,0.0102167182662538,0.0126850000000001,0.00862985685071571,0.0158415841584159
"1985-05-23",0.010122,0.00983913315217388,0.00663774403470718,0.0102167182662538,0.011765,0.00817995910020453,0.0152475247524753
"1985-05-24",0.009544,0.0108611249999999,0.00639913232104128,0.00990712074303413,0.0115350000000001,0.00748466257668712,0.0150495049504951
"1985-05-25",0.00838800000000006,0.0114958994565217,0.00651843817787423,0.00944272445820427,0.010845,0.00734151329243349,0.0146534653465347
"1985-05-26",0.00781000000000009,0.0106531222826087,0.00699566160520604,0.00897832817337463,0.0105,0.00693251533742334,0.0142574257425743
"1985-05-27",0.00724799999999992,0.00905417934782604,0.00699566160520604,0.00866873065015472,0.01027,0.00680981595092023,0.0140594059405941
"1985-05-28",0.00696699999999995,0.00905417934782604,0.00711496746203899,0.00820433436532508,0.01027,0.0064212678936606,0.0138613861386139
"1985-05-29",0.00668599999999997,0.00867267119565218,0.00687635574837309,0.00789473684210518,0.01027,0.00615541922290386,0.0138613861386139
"1985-05-30",0.00668599999999997,0.00867267119565218,0.00663774403470718,0.00773993808049545,0.01027,0.00627811860940697,0.0134653465346535
"1985-05-31",0.00668599999999997,0.00829851902173906,0.00639913232104128,0.00743034055727554,0.01027,0.00693251533742334,0.0134653465346535
"1985-06-01",0.00668599999999997,0.00829851902173906,0.00628416485900218,0.00727554179566559,0.01004,0.00789366053169727,0.0132673267326733
"1985-06-02",0.00668599999999997,0.00793175815217384,0.00639913232104128,0.00743034055727554,0.01027,0.0080368098159509,0.0142574257425743
"1985-06-03",0.00668599999999997,0.00811421195652184,0.00711496746203899,0.00773993808049545,0.0116499999999999,0.00834355828220867,0.0166336633663366
"1985-06-04",0.00668599999999997,0.00905417934782604,0.00687635574837309,0.00820433436532508,0.01257,0.00834355828220867,0.0156435643564357
"1985-06-05",0.00724799999999992,0.00886250815217382,0.00699566160520604,0.00897832817337463,0.01142,0.00707566462167697,0.0144554455445545
"1985-06-06",0.00668599999999997,0.00829851902173906,0.00687635574837309,0.00882352941176467,0.0103850000000001,0.00707566462167697,0.0138613861386139
"1985-06-07",0.00612400000000002,0.00739555434782613,0.00663774403470718,0.00773993808049545,0.00946500000000006,0.00762781186094075,0.0132673267326733
"1985-06-08",0.00556200000000007,0.00653935326086952,0.00639913232104128,0.00712074303405563,0.00912000000000002,0.0090797546012269,0.0130693069306931
"1985-06-09",0.00528100000000009,0.00637377989130439,0.00547939262472874,0.00758513931888549,0.01142,0.0166053169734151,0.0330891089108911
"1985-06-10",0.00528100000000009,0.00687618206521745,0.00524945770065077,0.00727554179566559,0.0269349999999999,0.0427402862985684,0.0330891089108911
"1985-06-11",0.00528100000000009,0.00722055434782609,0.00524945770065077,0.0182662538699689,0.0250600000000001,0.0229038854805725,0.0211881188118812
"1985-06-12",0.00584300000000004,0.00757242391304347,0.0107592190889372,0.0188854489164088,0.0178400000000001,0.0184867075664621,0.0188118811881188
"1985-06-13",0.00809900000000008,0.00757242391304347,0.0109002169197396,0.0140866873065015,0.01328,0.0149897750511248,0.0166336633663366
"1985-06-14",0.00838800000000006,0.00704742934782598,0.0103362255965294,0.0110526315789474,0.01119,0.0123721881390593,0.0158415841584159
"1985-06-15",0.00781000000000009,0.00722055434782609,0.00772234273318873,0.00897832817337463,0.010615,0.011002044989775,0.0152475247524753
"1985-06-16",0.00668599999999997,0.00687618206521745,0.00639913232104128,0.00789473684210518,0.010615,0.0100204498977505,0.0146534653465347
"1985-06-17",0.00612400000000002,0.0067068233695653,0.00675704989154013,0.00773993808049545,0.01234,0.0237218813905931,0.0261386138613862
"1985-06-18",0.00612400000000002,0.00757242391304347,0.00651843817787423,0.00773993808049545,0.02542,0.0208588957055216,0.0273267326732674
"1985-06-19",0.00612400000000002,0.00811421195652184,0.00663774403470718,0.0139318885448916,0.01976,0.00969325153374223,0.0186138613861386
"1985-06-20",0.00668599999999997,0.00757242391304347,0.00876355748373103,0.0142414860681115,0.01508,0.00938650306748468,0.0166336633663366
"1985-06-21",0.0075289999999999,0.00687618206521745,0.0085032537960954,0.0113312693498453,0.01257,0.00877300613496934,0.0158415841584159
"1985-06-22",0.0075289999999999,0.00653935326086952,0.00699566160520604,0.00913312693498458,0.0113049999999999,0.0090797546012269,0.0152475247524753
"1985-06-23",0.00724799999999992,0.00637377989130439,0.00628416485900218,0.00789473684210518,0.0109600000000001,0.00834355828220867,0.0146534653465347
"1985-06-24",0.00612400000000002,0.00588847554347827,0.00605422993492399,0.00727554179566559,0.0098100000000001,0.00817995910020453,0.0142574257425743
"1985-06-25",0.00556200000000007,0.00621010326086946,0.00570932754880693,0.00684210526315798,0.01027,0.00762781186094075,0.0138613861386139
"1985-06-26",0.00499999999999989,0.00621010326086946,0.00524945770065077,0.00656346749226011,0.0098100000000001,0.00693251533742334,0.0138613861386139
"1985-06-27",0.00466799999999989,0.00573053532608703,0.00504555314533617,0.00628482972136224,0.00969500000000001,0.0066666666666666,0.0136633663366337
"1985-06-28",0.0043359999999999,0.00604833423913043,0.00504555314533617,0.00600619195046437,0.00934999999999997,0.00627811860940697,0.0134653465346535
"1985-06-29",0.0043359999999999,0.00573053532608703,0.00484164859002179,0.00586687306501554,0.00912000000000002,0.00615541922290386,0.0134653465346535
"1985-06-30",0.00417000000000001,0.00526826358695653,0.00484164859002179,0.0057275541795665,0.00889000000000006,0.00603271983640075,0.0132673267326733
"1985-07-01",0.00499999999999989,0.00557451358695649,0.00504555314533617,0.0057275541795665,0.00889000000000006,0.00603271983640075,0.0128712871287129
"1985-07-02",0.00556200000000007,0.00739555434782613,0.00524945770065077,0.0057275541795665,0.00969500000000001,0.00654396728016371,0.0144554455445545
"1985-07-03",0.00612400000000002,0.00829851902173906,0.00559436008676784,0.00628482972136224,0.01142,0.00734151329243349,0.0162376237623763
"1985-07-04",0.00612400000000002,0.00793175815217384,0.00570932754880693,0.00698142414860681,0.01257,0.00680981595092023,0.0150495049504951
"1985-07-05",0.00640499999999999,0.00757242391304347,0.00559436008676784,0.00789473684210518,0.01119,0.00627811860940697,0.0138613861386139
"1985-07-06",0.00896600000000003,0.00924768206521742,0.00651843817787423,0.00835913312693504,0.0115350000000001,0.00719836400817986,0.0201980198019802
"1985-07-07",0.0126200000000001,0.0171449266304349,0.011182212581345,0.0110526315789474,0.0259,0.0707566462167688,0.0493069306930694
"1985-07-08",0.0166299999999999,0.0217450842391305,0.0139262472885033,0.0230650154798762,0.0552999999999999,0.15521472392638,0.0778019801980199
"1985-07-09",0.01468,0.018712714673913,0.018763557483731,0.0370897832817338,0.0525,0.0576687116564418,0.0351683168316832
"1985-07-10",0.0178,0.0151504483695653,0.0223167028199567,0.0404953560371517,0.0361899999999999,0.0300613496932516,0.0227722772277228
"1985-07-11",0.01868,0.0130393505434783,0.0265075921908893,0.0370897832817338,0.02542,0.0204498977505112,0.0201980198019802
"1985-07-12",0.0174099999999999,0.0114958994565217,0.0231887201735357,0.0312693498452012,0.0183199999999999,0.0166053169734151,0.019009900990099
"1985-07-13",0.0158499999999999,0.0106531222826087,0.018594360086768,0.0222910216718266,0.0159,0.0138445807770962,0.0176237623762376
"1985-07-14",0.0135799999999999,0.00983913315217388,0.0165639913232105,0.0154798761609907,0.0145999999999999,0.0123721881390593,0.017029702970297
"1985-07-15",0.0123,0.00867267119565218,0.0148720173535792,0.0121671826625387,0.01328,0.0113292433537833,0.0164356435643565
"1985-07-16",0.00838800000000006,0.00867267119565218,0.0124511930585682,0.0109133126934984,0.0130399999999999,0.0103476482617586,0.0158415841584159
"1985-07-17",0.00781000000000009,0.00829851902173906,0.00941431670282,0.00990712074303413,0.0126850000000001,0.0100204498977505,0.0152475247524753
"1985-07-18",0.00781000000000009,0.00811421195652184,0.00699566160520604,0.00928792569659453,0.0122249999999999,0.00969325153374223,0.0150495049504951
"1985-07-19",0.00724799999999992,0.00757242391304347,0.00675704989154013,0.00866873065015472,0.01142,0.00938650306748468,0.0146534653465347
"1985-07-20",0.00640499999999999,0.00687618206521745,0.00593926247288512,0.00804953560371513,0.010845,0.0090797546012269,0.0144554455445545
"1985-07-21",0.00612400000000002,0.00687618206521745,0.00605422993492399,0.00773993808049545,0.010845,0.00848670756646208,0.0138613861386139
"1985-07-22",0.00584300000000004,0.00637377989130439,0.00504555314533617,0.00727554179566559,0.010615,0.00817995910020453,0.0138613861386139
"1985-07-23",0.00556200000000007,0.00588847554347827,0.00484164859002179,0.00712074303405563,0.0101549999999999,0.0080368098159509,0.0134653465346535
"1985-07-24",0.00556200000000007,0.00653935326086952,0.00473969631236448,0.00684210526315798,0.00969500000000001,0.00789366053169727,0.0130693069306931
"1985-07-25",0.00556200000000007,0.00637377989130439,0.00453579175704988,0.00656346749226011,0.00946500000000006,0.00719836400817986,0.0126732673267327
"1985-07-26",0.00556200000000007,0.00621010326086946,0.00433188720173527,0.00628482972136224,0.00934999999999997,0.00680981595092023,0.0128712871287129
