"","E65094500","E65095000","E65135000"
"1977-03-24",0.038125,0.0212183908045978,0.0214545454545454
"1977-03-25",0.0375000000000001,0.0220536398467432,0.0203636363636364
"1977-03-26",0.035625,0.0190804597701149,0.0187272727272727
"1977-03-27",0.034375,0.0186206896551724,0.0187272727272727
"1977-03-28",0.0303645833333333,0.0207432950191571,0.0207272727272727
"1977-03-29",0.0270729166666666,0.0262413793103449,0.0252561983471074
"1977-03-30",0.0260104166666666,0.029264367816092,0.0328595041322315
"1977-03-31",0.0254791666666667,0.0430651340996169,0.0421487603305786
"1977-04-01",0.0238854166666667,0.0466283524904214,0.0514049586776859
"1977-04-02",0.0222916666666666,0.0436781609195402,0.0538347107438018
"1977-04-03",0.0217708333333333,0.0386206896551724,0.0538347107438018
