"","E72870000","E72849000","E72810000","E72715000","E72680000","E72630000","E72430000"
"1985-04-11",0.0074238095238095,0.00888778981167815,0.0100599452736319,0.0121698532922709,0.0107799918032787,0.0105778535714285,0.0142271543209878
"1985-04-12",0.00710952380952379,0.00796186984235536,0.00899489054726366,0.0113307537428653,0.0101586202185793,0.0105778535714285,0.0136337283950618
"1985-04-13",0.00679523809523808,0.0070213015750864,0.00797359701492528,0.0105051189710166,0.00975356830601104,0.0096768214285714,0.0130418765432099
"1985-04-14",0.00319523809523803,0.00547484198052173,0.00699755223880594,0.00950715678851788,0.00915986338797814,0.00880011785714285,0.0127465555555555
"1985-04-15",0.0161666666666667,0.00856421017282649,0.00699755223880594,0.0103969723277038,0.0223164836065575,0.0124495285714286,0.0151201172839506
"1985-04-16",0.0229380952380953,0.0242685525874784,0.0129055422885571,0.018296707177623,0.16029587431694,0.132066535714286,0.0803008024691358
"1985-04-17",0.0183,0.0300914281184237,0.0258640348258707,0.0275479808962977,0.119403278688525,0.094263,0.0869209259259258
"1985-04-18",0.0115238095238095,0.0243734710915351,0.0228732189054726,0.023679780533113,0.0737551912568306,0.0644078928571428,0.0503209506172839
"1985-04-19",0.00952380952380949,0.0167592057003134,0.0147327611940298,0.017002315538986,0.0660044535519126,0.0536990357142857,0.0413872469135803
"1985-04-20",0.00845238095238088,0.0175076203781745,0.0173021393034827,0.0185137992044007,0.0495729781420764,0.0396635000000001,0.0331958888888888
"1985-04-21",0.00359523809523798,0.0125528450675638,0.0135048855721394,0.0150319057265618,0.0370819398907103,0.0284710607142857,0.0272858148148147
"1985-04-22",0.00616666666666665,0.00886517673901954,0.00899489054726366,0.0116247592100662,0.0301078415300546,0.0224622607142857,0.0238986851851852
"1985-04-23",0.00648095238095237,0.00784253727331685,0.00797359701492528,0.0108100602389096,0.0229012568306011,0.0207683750000001,0.0208446481481481
"1985-04-24",0.00710952380952379,0.00780799299053658,0.00797359701492528,0.010787358573028,0.020045393442623,0.0188430642857143,0.0190250308641975
"1985-04-25",0.0074238095238095,0.00693109429340621,0.00699755223880594,0.0100127790333695,0.018148155737705,0.0169746500000001,0.0178177777777777
"1985-04-26",0.0111238095238095,0.00756019852467582,0.00699755223880594,0.0102061210678017,0.0171020737704919,0.0156762571428573,0.0166154938271605
"1985-04-27",0.00992380952380945,0.00649372870569986,0.00606842288557208,0.00940243737452851,0.0155852978142077,0.0149121642857142,0.0160163086419753
"1985-04-28",0.00430952380952387,0.00611018417992915,0.00699755223880594,0.00971190746394801,0.0146092786885246,0.0139112821428571,0.0154185
"1985-04-29",0.00809523809523816,0.00678693093499971,0.00699755223880594,0.0099419931307454,0.013661612021858,0.0134186785714285,0.0148220925925926
"1985-04-30",0.00916666666666677,0.00950005512717023,0.0100599452736319,0.0123287806147518,0.013661612021858,0.0134186785714285,0.014524438271605
"1985-05-01",0.00533809523809525,0.012005342153907,0.0141139950248756,0.0151268998416574,0.013198475409836,0.0124495285714286,0.0142271543209878
"1985-05-02",0.00773809523809521,0.00911569576172644,0.0100599452736319,0.0121689746912983,0.0122937158469945,0.01150235,0.0130418765432099
"1985-05-03",0.00773809523809521,0.00737689995346225,0.00797359701492528,0.0105680167915048,0.0114178278688524,0.011037217857143,0.0124516543209876
"1985-05-04",0.00710952380952379,0.00642509000062774,0.00699755223880594,0.00976798592099959,0.0105710327868853,0.0105778535714285,0.0118631419753086
"1985-05-05",0.00299523809523805,0.00486614686598341,0.00606842288557208,0.00877189586417182,0.0101586202185793,0.0101243535714286,0.0112764012345679
"1985-05-06",0.00616666666666665,0.0047191619606286,0.00518809950248755,0.0082981848167234,0.00975356830601104,0.0096768214285714,0.0109837222222222
"1985-05-07",0.00648095238095237,0.00476178162718166,0.00518809950248755,0.00830976851699972,0.0093559098360656,0.0094553285714285,0.0106915246913579
"1985-05-08",0.0183,0.0086375029889636,0.00699755223880594,0.0108084554761911,0.0163358032786884,0.0154202999999999,0.0220631913580247
"1985-05-09",0.186309523809524,0.0628652991590792,0.00899489054726366,0.0290370118802148,0.434098907103825,0.288182428571429,0.198907777777778
"1985-05-10",0.106190476190476,0.0465657249305704,0.0135048855721394,0.0276661243915906,0.377672677595629,0.22502325,0.227645617283951
"1985-05-11",0.0607142857142857,0.0267224807230027,0.0141139950248756,0.0230766675976906,0.167392131147541,0.0961095000000001,0.17491975308642
"1985-05-12",0.0395238095238095,0.0183693166339991,0.0106084577114427,0.0166295101457623,0.0808514207650273,0.0574677142857143,0.0763445679012347
"1985-05-13",0.0278095238095237,0.0139714650835843,0.00899489054726366,0.0139583215795283,0.0462986885245902,0.0449400714285715,0.0480776851851852
"1985-05-14",0.0214047619047619,0.0113288198710597,0.00797359701492528,0.0124688496666161,0.0349215573770492,0.0364139285714287,0.0394873271604939
"1985-05-15",0.0183,0.0104953762260729,0.00797359701492528,0.0120780516636652,0.0307759016393443,0.0316153821428571,0.0344487716049382
"1985-05-16",0.0147095238095238,0.0079235481391795,0.00606842288557208,0.0102175712095545,0.0271830218579234,0.0259656678571429,0.0306988703703703
"1985-05-17",0.0124095238095239,0.00740036396324584,0.00606842288557208,0.00998102241515375,0.0246960737704918,0.024195075,0.0279045246913581
"1985-05-18",0.0115238095238095,0.00714567949035549,0.00606842288557208,0.00984792169439275,0.0229012568306011,0.0224622607142857,0.0257428209876542
"1985-05-19",0.00880952380952382,0.00583685659376165,0.00518809950248755,0.00893628814501191,0.0220266393442623,0.0207683750000001,0.024205450617284
"1985-05-20",0.0103238095238096,0.00609424717358897,0.00518809950248755,0.00900732318293818,0.0211673005464481,0.0202126142857142,0.0232858641975309
"1985-05-21",0.00880952380952382,0.00542391082559268,0.00476691094527371,0.00854026965622734,0.0206029289617486,0.0191146785714287,0.0220631913580247
"1985-05-22",0.00880952380952382,0.00535761235898735,0.00476691094527371,0.00848905965247448,0.0197691967213114,0.0177682821428571,0.0208446481481481
"1985-05-23",0.00845238095238088,0.00551614123562927,0.00518809950248755,0.0087923835838426,0.0186816010928961,0.0169746500000001,0.0214533950617284
"1985-05-24",0.00916666666666677,0.00813034113063571,0.00699755223880594,0.0104043884515028,0.0314505464480874,0.0271665178571427,0.0245124629629629
"1985-05-25",0.00845238095238088,0.00871868845901647,0.00797359701492528,0.0110670686462924,0.0287913934426229,0.0265640714285715,0.0229798209876544
"1985-05-26",0.00679523809523808,0.00976119486766347,0.0100599452736319,0.012406758100679,0.0253077896174863,0.0216103750000001,0.0205406851851853
"1985-05-27",0.00773809523809521,0.00792840087213809,0.00797359701492528,0.0108028168581071,0.0214520464480874,0.0180352107142858,0.0190250308641975
"1985-05-28",0.00710952380952379,0.00690169691595321,0.00699755223880594,0.00998667761593386,0.0189509153005465,0.0169746500000001,0.0178177777777777
"1985-05-29",0.00679523809523808,0.00614591213933169,0.00606842288557208,0.00932057610799486,0.0192219562841529,0.0185726107142856,0.0190250308641975
"1985-05-30",0.00679523809523808,0.00619190436336536,0.00606842288557208,0.00932591907776636,0.0203233032786885,0.0188430642857143,0.0193275925925926
"1985-05-31",0.00648095238095237,0.00528210651179584,0.00518809950248755,0.00856250952164284,0.0184140136612021,0.0167125214285715,0.0175167283950617
"1985-06-01",0.00533809523809525,0.00491376082695982,0.00518809950248755,0.00845889889400731,0.0155852978142077,0.0154202999999999,0.0166154938271605
"1985-06-02",0.00339523809523801,0.00449622875741884,0.00476691094527371,0.00815891790966039,0.0206029289617486,0.0196613642857142,0.0205406851851853
"1985-06-03",0.00648095238095237,0.00602888631747889,0.00518809950248755,0.00902362873977691,0.029776256830601,0.0294095107142858,0.0291444444444444
"1985-06-04",0.00616666666666665,0.00733133255111729,0.00699755223880594,0.0101955601239454,0.0307759016393443,0.0247811285714286,0.0257428209876542
"1985-06-05",0.00561428571428579,0.00696532161420715,0.00699755223880594,0.0100688938862357,0.0256161584699452,0.0218932464285715,0.0229798209876544
"1985-06-06",0.00339523809523801,0.00483615174726837,0.00518809950248755,0.00843989595023431,0.0220266393442623,0.0185726107142856,0.0202369876543209
"1985-06-07",0.00679523809523808,0.00534311072827665,0.00518809950248755,0.00860142149587695,0.0186816010928961,0.0169746500000001,0.018119135802469
"1985-06-08",0.00648095238095237,0.0045374416035775,0.00435876318407957,0.0078967857663772,0.0173609863387978,0.0156762571428573,0.0166154938271605
"1985-06-09",0.00339523809523801,0.00460795237079892,0.00518809950248755,0.00830965528898497,0.0165894781420766,0.0154202999999999,0.0160163086419753
"1985-06-10",0.00648095238095237,0.00447213317216955,0.00435876318407957,0.00786400070955473,0.0155852978142077,0.0149121642857142,0.0154185
"1985-06-11",0.00589047619047611,0.00427780137215716,0.00435876318407957,0.00777261362365267,0.0146092786885246,0.0134186785714285,0.0142271543209878
"1985-06-12",0.00648095238095237,0.00431667527869006,0.00435876318407957,0.00778363262046211,0.013661612021858,0.0124495285714286,0.0136337283950618
"1985-06-13",0.00616666666666665,0.00458900067594059,0.00476691094527371,0.0080630644114259,0.0129695901639344,0.0124495285714286,0.0130418765432099
"1985-06-14",0.00616666666666665,0.00423338345111501,0.00435876318407957,0.00773197508540924,0.0125172076502733,0.01197315,0.0124516543209876
"1985-06-15",0.00589047619047611,0.00415053536640375,0.00435876318407957,0.00769438694574509,0.0118521475409836,0.01150235,0.0118631419753086
"1985-06-16",0.00299523809523805,0.00293907770250379,0.00358293731343284,0.00689599769093241,0.0112033907103826,0.011037217857143,0.0112764012345679
"1985-06-17",0.00589047619047611,0.00375713339013339,0.00358293731343284,0.00718188879734183,0.014131887978142,0.0146600071428571,0.0130418765432099
"1985-06-18",0.00616666666666665,0.00432171251157443,0.00435876318407957,0.00797166292176743,0.0176216366120219,0.0156762571428573,0.0205406851851853
"1985-06-19",0.00589047619047611,0.00486119724639988,0.00518809950248755,0.00849648813047343,0.0153386448087431,0.0139112821428571,0.0178177777777777
"1985-06-20",0.00648095238095237,0.00428682482810894,0.00435876318407957,0.00782217175533773,0.014131887978142,0.0126897821428571,0.0151201172839506
"1985-06-21",0.00589047619047611,0.00412269402929577,0.00435876318407957,0.00775498269858832,0.0129695901639344,0.01197315,0.0142271543209878
"1985-06-22",0.00533809523809525,0.00336300947806634,0.00358293731343284,0.00709833384901559,0.0118521475409836,0.01150235,0.0130418765432099
"1985-06-23",0.00299523809523805,0.00289723789972496,0.00358293731343284,0.00692379667729859,0.0114178278688524,0.011037217857143,0.0124516543209876
"1985-06-24",0.00383333333333336,0.00302756404224835,0.00358293731343284,0.00695929726725741,0.0107799918032787,0.0105778535714285,0.0118631419753086
"1985-06-25",0.00478571428571439,0.00316018245475469,0.00358293731343284,0.00701098623260177,0.00995516939890706,0.0101243535714286,0.0115695432098766
"1985-06-26",0.00430952380952387,0.00303825708932792,0.00358293731343284,0.0069662890065767,0.0095538114754099,0.0096768214285714,0.0112764012345679
"1985-06-27",0.00561428571428579,0.00327444330805093,0.00358293731343284,0.00702965392767041,0.0093559098360656,0.00923537142857134,0.0106915246913579
"1985-06-28",0.00533809523809525,0.00323950116882954,0.00358293731343284,0.00699838836051048,0.00915986338797814,0.00923537142857134,0.0101085925925926
"1985-06-29",0.00506190476190471,0.00317806612389404,0.00358293731343284,0.00697001340886905,0.00896568032786882,0.0090169642857143,0.00981788271604933
"1985-06-30",0.00279523809523807,0.00214775309458526,0.00286362089552239,0.00627083180672527,0.00896568032786882,0.00880011785714285,0.00981788271604933
"1985-07-01",0.00916666666666677,0.00486483712449126,0.00358293731343284,0.00747530303313204,0.0192219562841529,0.0196613642857142,0.0136337283950618
"1985-07-02",0.00916666666666677,0.00732465181576303,0.00562202985074634,0.00923720845266685,0.0271830218579234,0.0294095107142858,0.0166154938271605
"1985-07-03",0.00845238095238088,0.00850869885158501,0.00797359701492528,0.010750195393963,0.023791087431694,0.0202126142857142,0.0139302469135802
"1985-07-04",0.00773809523809521,0.00648447000595942,0.00606842288557208,0.00918173047426052,0.0192219562841529,0.0167125214285715,0.0124516543209876
"1985-07-05",0.00773809523809521,0.00562636684524676,0.00518809950248755,0.00851400808261271,0.0168449016393442,0.0159334678571428,0.0124516543209876
"1985-07-06",0.0103238095238096,0.0113075084809557,0.0100599452736319,0.0129200622010543,0.0291180327868852,0.0344832107142856,0.0226740246913579
"1985-07-07",0.0177666666666667,0.0221482515581743,0.0186419701492537,0.0207582435547069,0.0747510655737704,0.0623143214285715,0.0471182222222222
"1985-07-08",0.0384761904761906,0.0294810858274872,0.0236084378109453,0.0258435826051759,0.0703168579234972,0.0560931785714285,0.0496793827160493
"1985-07-09",0.0278095238095237,0.0215484805700146,0.0179675422885572,0.0203302662816676,0.0491582240437158,0.0386845714285715,0.035704438271605
"1985-07-10",0.0229380952380953,0.0161901083944702,0.0135048855721394,0.0163561511477017,0.0345671584699454,0.0297232678571429,0.0279045246913581
"1985-07-11",0.0203761904761905,0.0133766535126196,0.0111674129353234,0.014228956408842,0.0281430874316939,0.0239036214285715,0.0232858641975309
"1985-07-12",0.0172333333333334,0.010715778090133,0.00899489054726366,0.0122541688039441,0.0229012568306011,0.0202126142857142,0.019933574074074
"1985-07-13",0.015195238095238,0.0101595633296334,0.00899489054726366,0.0120305545758221,0.0206029289617486,0.0175025392857142,0.0178177777777777
"1985-07-14",0.0124095238095239,0.00869177806905985,0.00797359701492528,0.0110123466392225,0.0184140136612021,0.0159334678571428,0.0160163086419753
"1985-07-15",0.0124095238095239,0.00780139421913617,0.00699755223880594,0.0102353454530193,0.0163358032786884,0.0149121642857142,0.0148220925925926
"1985-07-16",0.0103238095238096,0.00655581438401387,0.00606842288557208,0.00934274036373628,0.0150937540983607,0.0134186785714285,0.0136337283950618
"1985-07-17",0.00916666666666677,0.00629416696766461,0.00606842288557208,0.00924926874285337,0.014131887978142,0.0129314,0.0130418765432099
