"","E83675000","E83345000","E83029900","E83660000","E83800002","E83892998","E83900000","E83440000","E83690000","E83250000","E83880000","E83300200","E83892990","E83105000","E83050000","E83677000","E83069900","E83520000"
"1985-01-12",0.0137686567164179,0.00440419580419582,0.0090231481481482,0.00591352859135297,0.0091502160467678,0.0148234280196378,0.0211070161290323,0.00622222222222213,0.00973757360406102,0.00811238787878787,0.0350961538461538,0.00872093023255816,0.0161534714992635,0.00904516129032262,0.00106751592356691,0.00939176019185228,0.00921863979848858,0.00684414708886627
"1985-01-13",0.0149999999999999,0.00440419580419582,0.00826311728395068,0.00541980474198045,0.00847242226552569,0.014533751259775,0.0208104838709677,0.00572972972972963,0.00910557360406083,0.00909789090909086,0.0333653846153845,0.00901162790697674,0.016021886352273,0.00987465437788027,0.00165222929936304,0.00944145746323133,0.00921863979848858,0.00625264555669047
"1985-01-14",0.0149999999999999,0.00414825174825184,0.00754737654320992,0.00369177126917708,0.00982800982800991,0.0138150307637561,0.020515564516129,0.00523723723723735,0.00869909644670042,0.00811238787878787,0.0333653846153845,0.00755813953488382,0.0130504089473562,0.00826221198156674,0.00468152866242044,0.0103284401742942,0.00921863979848858,0.00625264555669047
"1985-01-15",0.0133582089552238,0.00414825174825184,0.00754737654320992,0.00492608089260815,0.00696433110226224,0.0138370970095227,0.0211070161290323,0.00523723723723735,0.00811129949238576,0.0071738848484848,0.0350961538461538,0.00700387596899232,0.0140797984668444,0.00788778801843315,0.00649681528662427,0.00925444945758302,0.00921863979848858,0.00554753830439214
"1985-01-16",0.0149999999999999,0.004916083916084,0.0708222222222221,0.0285913528591353,0.00773532152842504,0.021890946810613,0.0241634677419356,0.0107957957957958,0.00811129949238576,0.0176814363636364,0.0461538461538462,0.0122829457364342,0.0333869449006106,0.0412845622119815,0.0033439490445859,0.0137062367895806,0.0160050377833754,0.00745979570990807
"1985-01-17",0.015410447761194,0.004916083916084,0.0396552469135802,0.0157880055788007,0.0163517749724646,0.0196342640749039,0.022921129032258,0.0117417417417418,0.0176312081218275,0.0127107757575757,0.0442307692307693,0.0251937984496124,0.0269718087252657,0.0142172811059909,0.00214649681528667,0.00799658351078048,0.0116508816120906,0.0164440347293155
"1985-01-18",0.015410447761194,0.00699300699300709,0.0235370370370371,0.00895397489539751,0.0143183936287385,0.0177808912879196,0.0214052419354838,0.00879279279279288,0.0152335837563451,0.00811238787878787,0.0424038461538461,0.0203875968992249,0.021793628256997,0.0103071428571428,0.00184713375796175,0.00697011457857255,0.0103697732997481,0.0153386006128702
"1985-01-19",0.0137686567164179,0.00811188811188801,0.0156933641975308,0.00773779637377969,0.0108447004998729,0.0156390398990092,0.0208104838709677,0.00747147147147142,0.0117985583756346,0.0071738848484848,0.0396634615384615,0.0131782945736434,0.0170339486639168,0.00904516129032262,0.00847133757961793,0.00864913113928401,0.0103697732997481,0.0112693054136874
"1985-01-20",0.015410447761194,0.00671328671328664,0.0130260802469135,0.00566666666666671,0.0179615352029145,0.0122933004277832,0.0202224193548388,0.00646846846846838,0.00973757360406102,0.00544210000000001,0.0360096153846154,0.0103255813953489,0.00722031675007062,0.00826221198156674,0.0161146496815288,0.0139790899095793,0.00977884130982365,0.00793725229826348
"1985-01-21",0.015410447761194,0.00545524475524473,0.0115817901234567,0.00591352859135297,0.0138947725154621,0.0128325294027847,0.0202224193548388,0.00572972972972963,0.00869909644670042,0.00657483030303041,0.0333653846153845,0.00872093023255816,0.00958456556362841,0.00826221198156674,0.0115286624203821,0.0125867446796344,0.00818539042821165,0.00684414708886627
"1985-01-22",0.015410447761194,0.004916083916084,0.0098287037037037,0.00591352859135297,0.0110988731678388,0.0128053018677416,0.0199308870967743,0.00523723723723735,0.00830433502538064,0.00599744969696969,0.0316346153846154,0.00813953488372099,0.0108859170330304,0.00752465437788019,0.00808917197452219,0.0112622018065855,0.00818539042821165,0.00610856996935638
"1985-01-23",0.015410447761194,0.00376433566433576,0.0206844135802469,0.00591352859135297,0.0109294247225282,0.0127710893014419,0.0196410483870968,0.00474474474474484,0.00792113705583763,0.00517280484848492,0.0333653846153845,0.00755813953488382,0.0107551626561593,0.00683133640552991,0.00732484076433115,0.0112607267509721,0.00868790931989927,0.00568549540347285
"1985-01-24",0.015410447761194,0.0032447552447552,0.0111253086419754,0.00591352859135297,0.0120308396170465,0.0121897918648606,0.0196410483870968,0.00474474474474484,0.00773382741116757,0.00544210000000001,0.0316346153846154,0.0095930232558139,0.0102439863868564,0.00752465437788019,0.0060828025477706,0.0107505212650574,0.00818539042821165,0.0052762410623084
"1985-01-25",0.015820895522388,0.00314685314685326,0.0102490740740742,0.00773779637377969,0.0123697365076676,0.0130283289533661,0.0193529838709678,0.00457057057057053,0.00773382741116757,0.00544210000000001,0.0350961538461538,0.00828488372093017,0.0108223672715939,0.00752465437788019,0.00319426751592355,0.0113289067057722,0.00818539042821165,0.00610856996935638
"1985-01-26",0.015410447761194,0.00250349650349646,0.0090231481481482,0.00682566248256622,0.00982800982800991,0.0130546404068654,0.0193529838709678,0.00439639639639644,0.00773382741116757,0.00544210000000001,0.0316346153846154,0.00713565891472867,0.0118652431140869,0.00752465437788019,0.00165222929936304,0.010363829836487,0.00818539042821165,0.00554753830439214
"1985-01-27",0.0149999999999999,0.00219580419580412,0.00826311728395068,0.00541980474198045,0.00635431669914421,0.0123494516998022,0.0190665322580645,0.00422222222222213,0.00718886294416254,0.00517280484848492,0.0316346153846154,0.00660852713178284,0.0108719139972773,0.00683133640552991,0.00885350318471345,0.0090849612795485,0.00770957178841303,0.00568549540347285
"1985-01-28",0.015410447761194,0.001888111888112,0.00789984567901225,0.00652161785216188,0.00620181309836476,0.01242579051666,0.0190665322580645,0.00422222222222213,0.00683949238578685,0.00517280484848492,0.0307692307692307,0.00621317829457357,0.0110598163768323,0.00683133640552991,0.00770700636942667,0.00938808825189663,0.00725894206549116,0.00541112359550566
"1985-01-29",0.015410447761194,0.00164335664335669,0.00754737654320992,0.00541980474198045,0.006091671608913,0.0122724430963228,0.0190665322580645,0.00404804804804804,0.00666893401015223,0.00517280484848492,0.0299038461538461,0.00594961240310088,0.0109995904555247,0.00683133640552991,0.00628980891719744,0.00921180280621248,0.00725894206549116,0.00488090909090899
"1985-01-30",0.015410447761194,0.00154545454545452,0.0068742283950618,0.00566666666666671,0.00566805049563679,0.0124024554950524,0.0187818548387098,0.00387387387387395,0.00633597969543143,0.0049091618181818,0.0290384615384616,0.00621317829457357,0.0118246962812563,0.00650092165898619,0.00259554140127394,0.00847572898404869,0.00725894206549116,0.00475223697650673
"1985-01-31",0.015410447761194,0.00149650349650354,0.0090231481481482,0.00492608089260815,0.00785393544014235,0.00895033144157886,0.0184987903225806,0.00404804804804804,0.00570216243654831,0.00465122424242415,0.0307692307692307,0.00594961240310088,0.00182264532489107,0.00618087557603686,0.0338853503184713,0.0121359723867787,0.00725894206549116,0.00488090909090899
"1985-02-01",0.015820895522388,0.00265734265734263,0.0235370370370371,0.00443235704323564,0.00732017283741415,0.00777612491771662,0.0184987903225806,0.00404804804804804,0.00585664974619293,0.0049091618181818,0.028173076923077,0.00582364341085273,0.000584358639568627,0.0121603686635945,0.0440764331210191,0.0139333409112961,0.00725894206549116,0.00301676284534658
"1985-02-02",0.0182835820895522,0.00285314685314675,0.0115817901234567,0.0041854951185496,0.010166906718631,0.00616205810021975,0.0184987903225806,0.00387387387387395,0.00890086294416248,0.0071738848484848,0.028173076923077,0.00784883720930241,0.00454581787025754,0.012655069124424,0.0633757961783439,0.0173796710323453,0.00725894206549116,0.00439938828611908
"1985-02-03",0.0186940298507463,0.00304895104895109,0.0180736111111111,0.00682566248256622,0.010166906718631,0.00972046103148805,0.0182175,0.00439639639639644,0.0093132487309644,0.013492115151515,0.028173076923077,0.0103255813953489,0.00416306563666669,0.0116783410138248,0.0407643312101911,0.0151427368229771,0.00683274559193947,0.00569585804105555
"1985-02-04",0.0195149253731344,0.00389230769230764,0.0206844135802469,0.00864993026499294,0.0137253240701516,0.0159894465586776,0.0267258064516129,0.00671471471471463,0.0106225989847715,0.00909789090909086,0.0299038461538461,0.0142635658914729,0.0154228474641289,0.0170898617511521,0.0259872611464969,0.0145313658189272,0.00683274559193947,0.00881430197940891
"1985-02-05",0.0191044776119402,0.00671328671328664,0.0300103395061728,0.0175453277545328,0.0232991612301958,0.0227175952918457,0.0332161290322581,0.0178378378378379,0.017010883248731,0.013492115151515,0.028173076923077,0.0206976744186047,0.0268690055036329,0.0116783410138248,0.0145859872611465,0.0168383101616671,0.00921863979848858,0.0169202094103693
"1985-02-06",0.0117164179104479,0.00635384615384615,0.0200095679012346,0.0111129707112971,0.025078369905956,0.0160000108749205,0.0226146774193547,0.0114264264264263,0.0164045888324873,0.00599744969696969,0.0273076923076923,0.0166085271317828,0.0134761119423346,0.00752465437788019,0.00961783439490449,0.0131887214888446,0.00725894206549116,0.0152873508722513
"1985-02-07",0.00925373134328367,0.00414825174825184,0.0145864197530865,0.00621757322175731,0.0183851563161908,0.013703145688043,0.0199308870967743,0.00671471471471463,0.0120432182741117,0.00571699818181814,0.0350961538461538,0.0112325581395349,0.0102679523442646,0.00683133640552991,0.00732484076433115,0.0105440774896965,0.00725894206549116,0.01022355063878
"1985-02-08",0.0149999999999999,0.00440419580419582,0.0125319444444445,0.00652161785216188,0.0131322545115649,0.0128473627628476,0.0196410483870968,0.00572972972972963,0.00952390862944164,0.0049091618181818,0.0333653846153845,0.00872093023255816,0.0102721747698056,0.00618087557603686,0.00691082802547771,0.0115410952890005,0.00725894206549116,0.00716164722999624
"1985-02-09",0.015410447761194,0.00727272727272732,0.0115817901234567,0.00566666666666671,0.00923494026942295,0.0117888369415291,0.0190665322580645,0.00671471471471463,0.00811129949238576,0.00465122424242415,0.0316346153846154,0.00784883720930241,0.0101830343296114,0.00650092165898619,0.010764331210191,0.0108037883265808,0.00770957178841303,0.00574001882662323
"1985-02-10",0.0213059701492537,0.00839160839160846,0.0106811728395062,0.00591352859135297,0.00872659493349159,0.0118436859606206,0.0187818548387098,0.00932132132132124,0.00869909644670042,0.00599744969696969,0.0316346153846154,0.00915697674418614,0.0111597832973274,0.00788778801843315,0.0111464968152866,0.0121808134777217,0.00868790931989927,0.00640192060135525
"1985-02-11",0.0149999999999999,0.00811188811188801,0.047518364197531,0.00652161785216188,0.0120308396170465,0.014120010544481,0.0187818548387098,0.00932132132132124,0.0117985583756346,0.0127107757575757,0.0316346153846154,0.0181104651162791,0.0162208014044456,0.00826221198156674,0.015732484076433,0.00849569049331933,0.00770957178841303,0.0110012979765244
"1985-02-12",0.0191044776119402,0.00951048951048961,0.133381018518518,0.00967364016736405,0.0173684656443278,0.0175857192207287,0.0193529838709678,0.00879279279279288,0.017010883248731,0.0204148545454546,0.0333653846153845,0.0279457364341085,0.0230815631049603,0.023161059907834,0.0394904458598726,0.01217619795236,0.0314471032745591,0.0164194077954858
"1985-02-13",0.0523880597014925,0.0309790209790211,0.490093209876543,0.0194421199442121,0.0382106244175209,0.0480343018842377,0.0414169354838709,0.0190990990990991,0.0382910355329948,0.0358158848484849,0.113557692307692,0.0610465116279069,0.0808822784425132,0.0183366359447004,0.0318471337579618,0.0261990327901904,0.121161712846348,0.039404748836394
"1985-02-14",0.0351679104477611,0.0581538461538462,0.28772962962963,0.0895397489539749,0.0784546301787681,0.0841717173092298,0.0745162903225807,0.0741741741741742,0.0831935329949238,0.0425589212121211,0.149519230769231,0.0978682170542635,0.157163461445364,0.226454147465438,0.0217834394904459,0.0409185789133077,0.0953188916876575,0.0810176117921511
"1985-02-15",0.0277985074626865,0.187132867132867,0.181039197530864,0.0838493723849372,0.0963314411590273,0.0670353574984401,0.0482383870967742,0.0592192192192191,0.0831935329949238,0.049098612121212,0.0807692403846154,0.0893410852713179,0.11809080068095,0.0469168202764978,0.0140127388535032,0.0534672444583482,0.0763181360201513,0.0787730029405977
"1985-02-16",0.0195149253731344,0.0634965034965036,0.119598302469136,0.0973500697350069,0.0753198339405237,0.0464685182422555,0.0311060483870969,0.0579579579579579,0.0656593604060913,0.0470963757575757,0.0711538461538461,0.07515503875969,0.0772146776987599,0.0313778801843319,0.0140127388535032,0.0361236363176203,0.0680939546599497,0.0648676848881318
"1985-02-17",0.0195149253731344,0.107832167832168,0.115225617283951,0.0473640167364018,0.0721003134796239,0.0420673323058056,0.0314538709677419,0.0394594594594595,0.0602350456852792,0.0248133333333334,0.0615384615384615,0.067093023255814,0.0671773416517374,0.0254573732718895,0.0134394904458599,0.0319857811604025,0.0539947103274558,0.0576288041571837
"1985-02-18",0.022276119402985,0.0725734265734266,0.10886975308642,0.0297071129707114,0.056680504956367,0.0375020159074488,0.0293900806451612,0.0356756756756758,0.0491418680203046,0.0352267575757577,0.051923076923077,0.0599612403100775,0.0597492970968572,0.0278965437788019,0.010764331210191,0.0237098854200655,0.0381153652392947,0.0483245240529457
"1985-02-19",0.0305597014925374,0.0544615384615386,0.0708222222222221,0.0618967921896791,0.0528679149368805,0.0424524020745578,0.0314538709677419,0.0241741741741741,0.0473929137055837,0.0329106666666668,0.0557692307692308,0.0620542635658914,0.0795847706834043,0.0313778801843319,0.0130573248407644,0.0280535326647626,0.310869269521411,0.0454011764317046
"1985-02-20",0.0404477611940299,0.0459020979020979,0.104765895061728,0.0531938633193862,0.0660001694484453,0.0421214739405913,0.0290515322580644,0.0203603603603604,0.0573659796954316,0.0352267575757577,0.0836538557692308,0.0766666666666667,0.0691294130185702,0.0270672811059909,0.0117197452229298,0.0289703964468846,0.181166498740554,0.0538477930636061
"1985-02-21",0.0277985074626865,0.0336363636363637,0.148190432098765,0.0319386331938634,0.0596458527493011,0.0481715754167014,0.0383516935483872,0.0252852852852854,0.0531818172588832,0.0539030787878787,0.116730769230769,0.0829069767441861,0.0805738342107678,0.049302073732719,0.0222675159235668,0.0181225007443249,0.146676322418136,0.0545517620770901
"1985-02-22",0.0277985074626865,0.0372727272727273,0.175256018518519,0.0514644351464435,0.0680335507921714,0.051682421403167,0.036483870967742,0.0297297297297296,0.0607193908629442,0.0618219393939394,0.1125,0.087015503875969,0.086032422669851,0.0469168202764978,0.0142038216560509,0.023799058643206,0.119257682619647,0.0603820027696287
"1985-02-23",0.0297388059701493,0.0343006993006993,0.0988064814814815,0.0313807531380754,0.0652376514445481,0.0349037071741474,0.0263999193548388,0.0280630630630632,0.05548861928934,0.0301074060606061,0.0490384615384616,0.0726356589147288,0.0513725868218995,0.0254573732718895,0.00980891719745225,0.0202549908282665,0.0585899244332493,0.0540440182715167
"1985-02-24",0.0277985074626865,0.0316433566433567,0.0590800925925925,0.0253556485355648,0.0521053969329832,0.0280306538560335,0.0238504032258064,0.021123123123123,0.0465292182741117,0.0253236969696971,0.0461538461538462,0.0584496124031009,0.0383126759870625,0.0183366359447004,0.0190573248407644,0.0196977884159859,0.0422876574307305,0.0427163892630926
"1985-02-25",0.0281716417910447,0.0230069930069929,0.044031635802469,0.0203905160390516,0.042531559772939,0.0224944382650039,0.0220066129032257,0.0165765765765766,0.0371183045685279,0.0194857696969697,0.0333653846153845,0.0498062015503875,0.028369231579275,0.0158997695852534,0.024968152866242,0.0175224470113531,0.0340702770780856,0.0345219142930286
"1985-02-26",0.0277985074626865,0.0185314685314686,0.0327160493827161,0.0189679218967922,0.0388036939761078,0.0208782847927405,0.0208104838709677,0.0145795795795796,0.0318654314720812,0.0151118727272728,0.0387500000000001,0.0455426356589148,0.0255035171232325,0.0158997695852534,0.0164968152866243,0.0153155824306519,0.030158186397985,0.0308083628909785
"1985-02-27",0.0277985074626865,0.0148111888111888,0.0563640432098766,0.0184937238493723,0.0384647970854868,0.020585680017658,0.0208104838709677,0.013948948948949,0.0291424467005077,0.0151118727272728,0.176730769230769,0.0391472868217053,0.0162431061446593,0.0142172811059909,0.0389808917197452,0.0204844280820788,0.0276277078085643,0.0271623012021005
"1985-02-28",0.0277985074626865,0.0115174825174824,0.0235370370370371,0.0175453277545328,0.031941031941032,0.0111404004771343,0.0202224193548388,0.0130030030030031,0.024636578680203,0.0138899515151516,0.0567307692307693,0.0272480620155038,0.000218223974591258,0.012655069124424,0.080891719745223,0.0265254898656906,0.0239544080604535,0.0200964717768026
"1985-03-01",0.0281716417910447,0.0109440559440559,0.0300103395061728,0.0157880055788007,0.0238922307887826,0.0147559551587337,0.0199308870967743,0.0114264264264263,0.018914538071066,0.0119487272727272,0.0433173076923077,0.0218992248062015,0.0119159454017672,0.0112089861751152,0.0308280254777069,0.0200513397161775,0.0170836272040302,0.0160000017562896
"1985-03-02",0.0277985074626865,0.0100839160839161,0.0235370370370371,0.0141701534170153,0.0201643649919512,0.0143619825204007,0.0196410483870968,0.0107957957957958,0.017010883248731,0.0104833818181818,0.0405769230769231,0.019031007751938,0.0126332271805201,0.0107518433179723,0.024203821656051,0.0184824498107246,0.0181818639798488,0.013829242160436
"1985-03-03",0.0121268656716418,0.00895104895104892,0.0206844135802469,0.0125523012552302,0.0182157078708802,0.0141082220073887,0.0193529838709678,0.00984984984984982,0.0152335837563451,0.0097805333333334,0.0405769230769231,0.0166085271317828,0.0131248539042921,0.0107518433179723,0.0207898089171974,0.0124222906933167,0.0181818639798488,0.0127545511334866
"1985-03-04",0.0277985074626865,0.00895104895104892,0.0193495370370371,0.0137656903765691,0.0185546047615013,0.0142826538204635,0.0202224193548388,0.00905705705705695,0.0138463654822334,0.00943666666666676,0.0405769230769231,0.0147286821705426,0.0117777538537989,0.012655069124424,0.0207898089171974,0.0191950562688661,0.0160050377833754,0.0110605827448391
"1985-03-05",0.0277985074626865,0.00839160839160846,0.0206844135802469,0.0149790794979079,0.017792086757604,0.0145727462953329,0.0208104838709677,0.00879279279279288,0.0125421522842639,0.00909789090909086,0.0461538461538462,0.0147286821705426,0.0121995076780377,0.0107518433179723,0.0197961783439491,0.0188633457136882,0.0149471032745592,0.0104748505059427
"1985-03-06",0.0277985074626865,0.00727272727272732,0.0206844135802469,0.0170711297071129,0.0189782258747777,0.0153545695663297,0.0226146774193547,0.00879279279279288,0.0117985583756346,0.00909789090909086,0.05,0.0144186046511627,0.0122898406404301,0.0107518433179723,0.0217834394904459,0.0201151005102416,0.0139103274559194,0.0103609568672527
"1985-03-07",0.0277985074626865,0.00867132867132869,0.0180736111111111,0.0141701534170153,0.0182157078708802,0.0147350794785563,0.0208104838709677,0.00879279279279288,0.012291076142132,0.0127107757575757,0.0442307692307693,0.0134883720930232,0.0118191737909097,0.0107518433179723,0.0207898089171974,0.0199394926020526,0.0139103274559194,0.0100442706330792
"1985-03-08",0.0281716417910447,0.00783216783216778,0.0168552469135803,0.0133612273361228,0.0182157078708802,0.0139867030238805,0.0202224193548388,0.0082642642642643,0.0125421522842639,0.00811238787878787,0.0378365384615384,0.0144186046511627,0.011156498563855,0.0112089861751152,0.0178471337579618,0.0185552320521936,0.0139103274559194,0.0104474339104452
"1985-03-09",0.0133582089552238,0.00755244755244755,0.0156933641975308,0.0103933054393306,0.0173684656443278,0.0127703462852033,0.0196410483870968,0.00879279279279288,0.0120432182741117,0.00748143636363641,0.0350961538461538,0.0134883720930232,0.00945923658292203,0.0107518433179723,0.0222675159235668,0.0131153665426433,0.0116508816120906,0.0105272349638719
"1985-03-10",0.0170522388059702,0.00727272727272732,0.0375810185185186,0.0100334728033473,0.0188087774294672,0.0434180351904643,0.0554679838709677,0.0082642642642643,0.0213000913705583,0.0532054424242425,0.0442307692307693,0.0449612403100774,0.0732824589973493,0.0313778801843319,0.0183312101910829,0.00957082677138055,0.104343828715365,0.0221068099832418
"1985-03-11",0.0277985074626865,0.00671328671328664,0.0235370370370371,0.0107531380753139,0.0370244853003474,0.0224917763817032,0.0283791129032258,0.00800000000000001,0.0304556548223349,0.0243072545454546,0.0433173076923077,0.0372093023255813,0.0221199272883863,0.01898133640553,0.0343949044585987,0.0204855767331962,0.0204360201511335,0.0256425390273376
"1985-03-12",0.0274253731343284,0.00635384615384615,0.0180736111111111,0.0100334728033473,0.025671439464543,0.0169660492063859,0.0214052419354838,0.00773573573573572,0.0199149035532995,0.0155285636363636,0.0350961538461538,0.0239341085271318,0.0157061731850092,0.012655069124424,0.0168789808917198,0.0173585835894716,0.0181818639798488,0.0168397465551093
"1985-03-13",0.0274253731343284,0.00635384615384615,0.0151331790123457,0.00895397489539751,0.0185546047615013,0.0138769058269408,0.0190665322580645,0.00671471471471463,0.0143911675126904,0.00943666666666676,0.0350961538461538,0.0166085271317828,0.0115875088948838,0.0103071428571428,0.0142038216560509,0.0162726356272922,0.0160050377833754,0.0115181377864957
"1985-03-14",0.026679104477612,0.00635384615384615,0.0135330246913581,0.00864993026499294,0.0150809116326358,0.01250610917558,0.0179379838709677,0.00622222222222213,0.0120432182741117,0.00628340606060607,0.0333653846153845,0.0150387596899224,0.0104841348330673,0.00987465437788027,0.0124840764331211,0.0144919875576104,0.0139103274559194,0.00965136872378625
"1985-03-15",0.0213059701492537,0.00545524475524473,0.0115817901234567,0.0114728033472804,0.0138947725154621,0.0128259673816824,0.0176600806451612,0.00622222222222213,0.0110835837563452,0.0104833818181818,0.0316346153846154,0.0136434108527133,0.0115373395338767,0.00987465437788027,0.0124840764331211,0.0135787081547771,0.0139103274559194,0.00880754982835108
"1985-03-16",0.015820895522388,0.00599440559440567,0.0125319444444445,0.0133612273361228,0.0143183936287385,0.013420097806724,0.0173840322580645,0.00572972972972963,0.011557076142132,0.0123273272727273,0.0350961538461538,0.0137984496124031,0.0127512024427141,0.0107518433179723,0.0119108280254776,0.0123768401321325,0.0139103274559194,0.00915354156298553
"1985-03-17",0.014589552238806,0.00563496503496497,0.0115817901234567,0.0121924686192469,0.0150809116326358,0.01304154217011,0.0173840322580645,0.00696096096096088,0.011557076142132,0.0101294484848484,0.0342307692307693,0.0131782945736434,0.0117529378339956,0.00904516129032262,0.0103821656050955,0.0117723583430105,0.0139103274559194,0.00952541997944967
"1985-03-18",0.0162313432835821,0.00563496503496497,0.0106811728395062,0.0100334728033473,0.0154198085232569,0.0126379933588665,0.0173840322580645,0.00622222222222213,0.011557076142132,0.00843571515151509,0.0325,0.0115348837209301,0.010299416051307,0.00826221198156674,0.00961783439490449,0.0126973020634324,0.0139103274559194,0.00897351941997337
"1985-03-19",0.0263059701492536,0.00545524475524473,0.0098287037037037,0.00864993026499294,0.0154198085232569,0.0118766213081696,0.0168370161290323,0.00572972972972963,0.0101739796954314,0.00779428484848488,0.0307692307692307,0.0103255813953489,0.0080507840204187,0.00752465437788019,0.00904458598726121,0.0161386327822528,0.0139103274559194,0.00778115166563076
"1985-03-20",0.0263059701492536,0.00527552447552448,0.0090231481481482,0.00773779637377969,0.0168601203083962,0.0114752099186319,0.0162969354838709,0.00523723723723735,0.0093132487309644,0.00748143636363641,0.0299038461538461,0.00988372093023249,0.00644005082040033,0.00752465437788019,0.00847133757961793,0.0163976159577055,0.0139103274559194,0.00769714837150093
"1985-03-21",0.0263059701492536,0.00563496503496497,0.00863765432098762,0.00743375174337513,0.00999745827332044,0.0108297386791127,0.0160295967741935,0.0049909909909911,0.00890086294416248,0.0071738848484848,0.0299038461538461,0.00930232558139532,0.00841115502300238,0.00752465437788019,0.00961783439490449,0.0142358454280307,0.0116508816120906,0.00573632811548563
"1985-03-22",0.0513059701492538,0.00617412587412591,0.00826311728395068,0.0331659693165969,0.0146572905193594,0.0126330142548385,0.0162969354838709,0.00548348348348338,0.00869909644670042,0.00748143636363641,0.05,0.0100290697674419,0.00846390772504457,0.00752465437788019,0.0115286624203821,0.0294755689530748,0.0116508816120906,0.00551491535926529
"1985-03-23",0.0274253731343284,0.0148111888111888,0.00826311728395068,0.050097629009763,0.0244853003473693,0.0166874989014938,0.0160295967741935,0.00720720720720713,0.0093132487309644,0.0119487272727272,0.115673076923077,0.0128798449612404,0.0120842024326921,0.0121603686635945,0.0115286624203821,0.0278621509729697,0.0149471032745592,0.00954809173509386
