"","E65925000","E73900000","E73770000","E73765000","E73820000","E73780000","E73690001","E73960000","E73600000"
"1979-02-01",0.00466867469879517,0.001354066985646,0.00454054054054054,6.01503759398714e-05,0.000395049504950507,0.000545171339563888,0.00697297297297306,0.00300970873786399,0.0046521739130434
"1979-02-02",0.00450602409638545,0.001354066985646,0.00344144144144143,6.01503759398714e-05,0.000371287128712927,0.000519937694704042,0.00633513513513506,0.00290048543689325,0.0046521739130434
"1979-02-03",0.00434337349397595,0.001354066985646,0.00327927927927929,5.26315789473042e-05,0.000347524752475348,0.000519937694704042,0.00633513513513506,0.00290048543689325,0.00432065217391298
"1979-02-04",0.00418072289156624,0.001354066985646,0.00295495495495501,3.75939849623919e-05,0.000322772277227656,0.000519937694704042,0.00815270270270263,0.00279126213592229,0.00398913043478255
"1979-02-05",0.00401807228915674,0.00121291866028717,0.00245045045045056,3.75939849623919e-05,0.000299009900990077,0.000519937694704042,0.00893918918918923,0.00268203883495155,0.00365760869565213
"1979-02-06",0.0036927710843373,0.00121291866028717,0.00245045045045056,3.75939849623919e-05,0.000287128712871176,0.000444236760124506,0.00815270270270263,0.00257281553398059,0.00398913043478255
"1979-02-07",0.00336746987951808,0.00121291866028717,0.0022882882882882,3.75939849623919e-05,0.000287128712871176,0.000419003115264882,0.0105121621621622,0.00257281553398059,0.00398913043478255
"1979-02-08",0.00304216867469886,0.00121291866028717,0.00279279279279288,4.5112781954959e-05,0.000274257425742608,0.000545171339563888,0.0109054054054054,0.00257281553398059,0.00365760869565213
"1979-02-09",0.0027819277108434,0.00121291866028717,0.0022882882882882,6.01503759398714e-05,0.000274257425742608,0.000519937694704042,0.012295945945946,0.00237257281553394,0.00365760869565213
"1979-02-10",0.0027819277108434,0.001354066985646,0.0022882882882882,0.000109022556390892,0.000274257425742608,0.000494704049844197,0.0105121621621622,0.00230582524271838,0.00365760869565213
"1979-02-11",0.00304216867469886,0.00121291866028717,0.00362162162162161,0.000142857142857222,0.000274257425742608,0.000545171339563888,0.0118324324324324,0.00237257281553394,0.0046521739130434
"1979-02-12",0.0035301204819278,0.00121291866028717,0.00263063063063074,0.000142857142857222,0.000299009900990077,0.000671339563862894,0.0132229729729729,0.00268203883495155,0.0046521739130434
"1979-02-13",0.00434337349397595,0.00163397129186604,0.00362162162162161,0.000176691729323331,0.000395049504950507,0.000671339563862894,0.0141500000000001,0.00290048543689325,0.00398913043478255
"1979-02-14",0.00418072289156624,0.00279904306220091,0.00583783783783787,0.000278195488721877,0.000539603960395985,0.00107647975077874,0.011368918918919,0.00300970873786399,0.00498369565217383
"1979-02-15",0.00401807228915674,0.0025598086124401,0.00416216216216214,0.000379699248120202,0.000903960396039682,0.0019174454828661,0.0105121621621622,0.00366504854368932,0.0046521739130434
"1979-02-16",0.0036927710843373,0.00233253588516757,0.00508108108108107,0.0004924812030076,0.00100990099009901,0.00180373831775693,0.0109054054054054,0.00355582524271836,0.00432065217391298
"1979-02-17",0.00336746987951808,0.00205263157894731,0.00380180180180179,0.0004924812030076,0.00130693069306931,0.00123520249221176,0.010118918918919,0.00355582524271836,0.00398913043478255
"1979-02-18",0.0036927710843373,0.00301435406698558,0.00362162162162161,0.000312030075187986,0.00105940594059395,0.00123520249221176,0.0105121621621622,0.00429490291262136,0.00432065217391298
"1979-02-19",0.00336746987951808,0.00279904306220091,0.00508108108108107,0.000210526315789439,0.000851485148514852,0.00107647975077874,0.00933243243243242,0.0040849514563106,0.0046521739130434
"1979-02-20",0.00304216867469886,0.00279904306220091,0.00601801801801805,0.000278195488721877,0.000851485148514852,0.000851401869158774,0.0105121621621622,0.0040849514563106,0.00432065217391298
"1979-02-21",0.00304216867469886,0.00279904306220091,0.00362162162162161,0.000379699248120202,0.000851485148514852,0.000761370716510834,0.0109054054054054,0.00355582524271836,0.00432065217391298
"1979-02-22",0.00291204819277113,0.00531100478468893,0.00362162162162161,0.000887218045112714,0.00100990099009901,0.000941433021806937,0.0109054054054054,0.0040849514563106,0.00248369565217388
"1979-02-23",0.0027819277108434,0.0134449760765549,0.0049009009009009,0.00120300751879698,0.00301980198019791,0.00388473520249222,0.0109054054054054,0.0060618932038834,0.00299456521739128
"1979-02-24",0.00418072289156624,0.0109330143540669,0.0113693693693693,0.0321278195488721,0.0120792079207921,0.0174221183800622,0.00972567567567562,0.010254854368932,0.00498369565217383
"1979-02-25",0.00603915662650611,0.00952153110047838,0.0214414414414414,0.013327067669173,0.0152475247524753,0.0164719626168224,0.011368918918919,0.0177184466019418,0.0046521739130434
"1979-02-26",0.0106867469879519,0.00858851674641148,0.00983783783783787,0.00827067669172932,0.0107920792079208,0.0101090342679129,0.0109054054054054,0.0108616504854369,0.00531521739130425
"1979-02-27",0.010433734939759,0.00813397129186599,0.00818018018018019,0.00595488721804505,0.00727722772277217,0.00754205607476632,0.011368918918919,0.00784587378640778,0.0046521739130434
"1979-02-28",0.00967469879518079,0.00777511961722488,0.00697297297297306,0.00404511278195496,0.00534653465346535,0.00491588785046737,0.0118324324324324,0.0069538834951457,0.00564673913043467
"1979-03-01",0.00868674698795191,0.00708133971291858,0.00717117117117128,0.00358646616541347,0.00428712871287118,0.00388473520249222,0.0109054054054054,0.00635922330097083,0.00531521739130425
"1979-03-02",0.0077710843373493,0.00636363636363635,0.00679279279279288,0.00335714285714284,0.00354455445544555,0.00370404984423667,0.0109054054054054,0.00576456310679618,0.0046521739130434
"1979-03-03",0.00685542168674691,0.00531100478468893,0.00601801801801805,0.00289849624060157,0.00301980198019791,0.00316199376947046,0.0118324324324324,0.00513470873786415,0.00432065217391298
"1979-03-04",0.00643072289156632,0.00416267942583737,0.00434234234234232,0.00252255639097743,0.00266336633663355,0.00225856697819315,0.011368918918919,0.00450485436893211,0.00398913043478255
"1979-03-05",0.00564759036144569,0.00392344497607655,0.00434234234234232,0.00222932330827064,0.0023069306930692,0.0019174454828661,0.00933243243243242,0.00387500000000007,0.00398913043478255
"1979-03-06",0.00486445783132528,0.00531100478468893,0.0049009009009009,0.00193609022556385,0.00193069306930682,0.00169003115264799,0.00854594594594604,0.00366504854368932,0.00398913043478255
"1979-03-07",0.00545180722891558,0.00497607655502397,0.00526126126126125,0.00164285714285706,0.00168316831683168,0.00157632398753904,0.00854594594594604,0.00366504854368932,0.00498369565217383
"1979-03-08",0.00466867469879517,0.00566985645933005,0.0049009009009009,0.00149624060150377,0.00168316831683168,0.00134890981308411,0.00854594594594604,0.00387500000000007,0.00650543478260879
"1979-03-09",0.00564759036144569,0.00777511961722488,0.00398198198198196,0.00193609022556385,0.00205940594059406,0.00169003115264799,0.0109054054054054,0.00387500000000007,0.00597826086956532
"1979-03-10",0.00967469879518079,0.00777511961722488,0.00526126126126125,0.00358646616541347,0.00284158415841573,0.00134890981308411,0.00972567567567562,0.00387500000000007,0.00564673913043467
"1979-03-11",0.0126024096385542,0.00708133971291858,0.00697297297297306,0.00562406015037586,0.00336633663366337,0.00280062305295958,0.0109054054054054,0.00576456310679618,0.00531521739130425
"1979-03-12",0.015933734939759,0.00636363636363635,0.00621621621621626,0.00727819548872177,0.00534653465346535,0.00850467289719625,0.00854594594594604,0.00513470873786415,0.00703260869565225
"1979-03-13",0.0178795180722893,0.00708133971291858,0.00641441441441448,0.0091654135338346,0.00727722772277217,0.0145716510903426,0.00697297297297306,0.00471480582524264,0.01125
"1979-03-14",0.0248192771084337,0.0109330143540669,0.00798198198198197,0.0114022556390978,0.0101980198019802,0.0113052959501558,0.010118918918919,0.010254854368932,0.0147554347826087
"1979-03-15",0.0240602409638555,0.0127990430622009,0.0123423423423423,0.0122969924812031,0.0152475247524753,0.0125015576323988,0.011368918918919,0.0124514563106797,0.0229565217391305
"1979-03-16",0.0229216867469879,0.014066985645933,0.0142882882882882,0.0091654135338346,0.0131683168316832,0.00882554517133949,0.00815270270270263,0.0124514563106797,0.0206086956521738
"1979-03-17",0.0203253012048192,0.014066985645933,0.0123423423423423,0.00529323308270668,0.00864356435643554,0.00754205607476632,0.00665405405405406,0.00964805825242721,0.0154565217391305
"1979-03-18",0.0156144578313253,0.011866028708134,0.00940540540540535,0.00727819548872177,0.00618811881188108,0.0054828660436137,0.00854594594594604,0.00904126213592238,0.0154565217391305
"1979-03-19",0.0134698795180723,0.0113875598086124,0.0083783783783784,0.00529323308270668,0.0045049504950494,0.00406542056074777,0.00736621621621625,0.0060618932038834,0.0126521739130434
"1979-03-20",0.0117349397590361,0.0104545454545455,0.00798198198198197,0.00450375939849623,0.00319801980198009,0.00316199376947046,0.00775945945945944,0.00576456310679618,0.0101956521739131
"1979-03-21",0.0101807228915662,0.00906698564593311,0.00679279279279288,0.00404511278195496,0.00266336633663355,0.00316199376947046,0.00775945945945944,0.00534466019417468,0.00914130434782612
"1979-03-22",0.00916867469879512,0.00777511961722488,0.00621621621621626,0.00335714285714284,0.00266336633663355,0.00214485981308421,0.00854594594594604,0.00513470873786415,0.00755978260869572
"1979-03-23",0.00822891566265049,0.00636363636363635,0.00545945945945947,0.00252255639097743,0.00193069306930682,0.00169003115264799,0.00854594594594604,0.00471480582524264,0.00650543478260879
"1979-03-24",0.00754216867469881,0.00497607655502397,0.0049009009009009,0.00222932330827064,0.00155445544554444,0.00146261682242987,0.00736621621621625,0.00429490291262136,0.00597826086956532
"1979-03-25",0.00685542168674691,0.00416267942583737,0.00454054054054054,0.00193609022556385,0.00130693069306931,0.00112149532710282,0.00736621621621625,0.00387500000000007,0.00564673913043467
"1979-03-26",0.00603915662650611,0.00346889952153107,0.00398198198198196,0.00164285714285706,0.00105940594059395,0.00103146417445488,0.00665405405405406,0.00355582524271836,0.00531521739130425
"1979-03-27",0.00584337349397601,0.00279904306220091,0.00344144144144143,0.00134962406015027,0.000955445544554401,0.000941433021806937,0.00697297297297306,0.00333737864077666,0.00531521739130425
"1979-03-28",0.00545180722891558,0.00279904306220091,0.00344144144144143,0.00120300751879698,0.000799009900990022,0.000941433021806937,0.00736621621621625,0.00300970873786399,0.0046521739130434
"1979-03-29",0.00506024096385538,0.0025598086124401,0.00327927927927929,0.00104511278195485,0.000799009900990022,0.000941433021806937,0.00775945945945944,0.00290048543689325,0.0046521739130434
"1979-03-30",0.00506024096385538,0.00233253588516757,0.00295495495495501,0.000808270676691647,0.000799009900990022,0.000851401869158774,0.00633513513513506,0.00268203883495155,0.00432065217391298
"1979-03-31",0.00506024096385538,0.00233253588516757,0.00295495495495501,0.000650375939849734,0.000747524752475304,0.000761370716510834,0.00633513513513506,0.00268203883495155,0.0046521739130434
"1979-04-01",0.00506024096385538,0.00233253588516757,0.00279279279279288,0.000887218045112714,0.000747524752475304,0.000671339563862894,0.00697297297297306,0.00257281553398059,0.0046521739130434
"1979-04-02",0.00506024096385538,0.00233253588516757,0.0022882882882882,0.00381578947368411,0.000696039603960363,0.000671339563862894,0.00697297297297306,0.00257281553398059,0.00432065217391298
"1979-04-03",0.0073132530120481,0.00301435406698558,0.00311711711711715,0.0105075187969925,0.000851485148514852,0.000986448598130796,0.012295945945946,0.00322815533980592,0.00966847826086958
"1979-04-04",0.0123132530120482,0.00461722488038285,0.00679279279279288,0.022218045112782,0.00248514851485138,0.00661682242990658,0.0118324324324324,0.00333737864077666,0.0206086956521738
"1979-04-05",0.0272409638554216,0.00906698564593311,0.0158018018018018,0.0321278195488721,0.00986138613861387,0.0159968847352026,0.0146135135135135,0.00492475728155339,0.0311413043478261
"1979-04-06",0.0292951807228916,0.014066985645933,0.0259459459459459,0.0369473684210526,0.0156435643564357,0.0188473520249222,0.0155405405405404,0.0127912621359223,0.031983695652174
"1979-04-07",0.0248192771084337,0.0113875598086124,0.0225225225225225,0.0285488721804512,0.0145544554455446,0.0159968847352026,0.0136864864864865,0.0184466019417475,0.0245217391304349
"1979-04-08",0.0206746987951807,0.00906698564593311,0.017981981981982,0.0236766917293234,0.0117821782178218,0.0117040498442367,0.00972567567567562,0.0162621359223301,0.0206086956521738
"1979-04-09",0.018578313253012,0.00906698564593311,0.0152972972972973,0.0200300751879698,0.00954455445544555,0.00914641744548295,0.0105121621621622,0.0138106796116504,0.0175597826086957
"1979-04-10",0.0168915662650602,0.00858851674641148,0.01209009009009,0.0156578947368422,0.00700990099009902,0.00754205607476632,0.00933243243243242,0.0114684466019417,0.0154565217391305
"1979-04-11",0.0128915662650602,0.00813397129186599,0.0100540540540541,0.0122969924812031,0.00555445544554445,0.00661682242990658,0.00893918918918923,0.00784587378640778,0.0126521739130434
"1979-04-12",0.0111927710843374,0.00813397129186599,0.00940540540540535,0.0091654135338346,0.0045049504950494,0.00519937694704042,0.00815270270270263,0.00725121359223291,0.01125
"1979-04-13",0.010433734939759,0.00813397129186599,0.0091891891891891,0.00595488721804505,0.00354455445544555,0.00352336448598134,0.00697297297297306,0.00635922330097083,0.00966847826086958
"1979-04-14",0.00967469879518079,0.00777511961722488,0.00736936936936927,0.00529323308270668,0.00284158415841573,0.00298130841121491,0.00775945945945944,0.00555461165048543,0.00914130434782612
"1979-04-15",0.00942168674698785,0.00952153110047838,0.00736936936936927,0.00381578947368411,0.00301980198019791,0.00280062305295958,0.00665405405405406,0.00534466019417468,0.00966847826086958
"1979-04-16",0.0106867469879519,0.011866028708134,0.00879279279279288,0.0031278195488722,0.00336633663366337,0.00316199376947046,0.00972567567567562,0.00665655339805826,0.0133532608695652
"1979-04-17",0.0134698795180723,0.0258373205741627,0.0137837837837838,0.0168233082706768,0.00598019801980199,0.0145716510903426,0.0165945945945947,0.010254854368932,0.0161576086956521
"1979-04-18",0.0670481927710844,0.0550239234449761,0.0771171171171172,0.27796992481203,0.212871287128713,0.216822429906542,0.0501351351351351,0.0805825242718448,0.0766304347826088
"1979-04-19",0.0736746987951806,0.12822966507177,0.074054054054054,0.0757142857142856,0.0947524752475248,0.0756542056074767,0.0305135135135135,0.0784344660194174,0.0792391304347826
"1979-04-20",0.0459156626506023,0.0842105263157895,0.0511711711711711,0.0358797030075189,0.0472277227722773,0.0383177570093458,0.0237162162162161,0.0500728155339807,0.0543478260869565
"1979-04-21",0.0393554216867469,0.0519138755980861,0.0358558558558559,0.024406015037594,0.0275247524752475,0.0234579439252336,0.0176486486486487,0.0332888349514564,0.0420326086956522
"1979-04-22",0.0337168674698796,0.0299043062200957,0.0257657657657657,0.0174060150375941,0.02,0.0169470404984424,0.0141500000000001,0.026747572815534,0.0328260869565218
"1979-04-23",0.0280481927710843,0.0159808612440191,0.0243243243243243,0.0114022556390978,0.0138613861386139,0.0125015576323988,0.0132229729729729,0.0204126213592233,0.026929347826087
"1979-04-24",0.0260301204819278,0.0134449760765549,0.0190990990990991,0.0100601503759399,0.0104950495049505,0.00978816199376942,0.0136864864864865,0.0177184466019418,0.0229565217391305
"1979-04-25",0.0225421686746987,0.011866028708134,0.015045045045045,0.0100601503759399,0.00836633663366326,0.00818380062305302,0.0132229729729729,0.0144902912621359,0.0206086956521738
"1979-04-26",0.0203253012048192,0.01,0.0137837837837838,0.00727819548872177,0.00727722772277217,0.00661682242990658,0.0146135135135135,0.0117718446601942,0.0182608695652173
"1979-04-27",0.0175301204819278,0.00906698564593311,0.013063063063063,0.00595488721804505,0.00598019801980199,0.0054828660436137,0.0109054054054054,0.0105582524271846,0.0168586956521739
"1979-04-28",0.0152951807228916,0.00858851674641148,0.01209009009009,0.00473308270676687,0.00512871287128713,0.0046323987538941,0.0105121621621622,0.00964805825242721,0.0154565217391305
"1979-04-29",0.0162530120481927,0.00813397129186599,0.010936936936937,0.00404511278195496,0.0045049504950494,0.00434890965732082,0.010118918918919,0.00873786407766985,0.0140543478260871
"1979-04-30",0.0178795180722893,0.00858851674641148,0.0107207207207207,0.00358646616541347,0.00471287128712872,0.00388473520249222,0.0150770270270271,0.00844053398058242,0.0154565217391305
"1979-05-01",0.0172108433734939,0.00744019138755991,0.0105045045045045,0.0031278195488722,0.00372277227722773,0.00388473520249222,0.0127594581081081,0.00814320388349521,0.0161576086956521
"1979-05-02",0.015933734939759,0.00672248803827746,0.0113693693693693,0.0031278195488722,0.00336633663366337,0.00352336448598134,0.00697297297297306,0.00814320388349521,0.0147554347826087
"1979-05-03",0.0165722891566265,0.0127990430622009,0.0111531531531532,0.00595488721804505,0.00372277227722773,0.00352336448598134,0.0171216216216217,0.00873786407766985,0.0133532608695652
"1979-05-04",0.103313253012048,0.0315789473684212,0.0234234234234234,0.0294436090225565,0.0178217821782178,0.030638629283489,0.0331081081081082,0.0134708737864078,0.0467173913043477
"1979-05-05",0.0993975903614457,0.0282296650717704,0.041981981981982,0.0200300751879698,0.0447524752475248,0.0433021806853582,0.0231351351351352,0.0228155339805824,0.0532608695652175
"1979-05-06",0.0696987951807229,0.0282296650717704,0.0365765765765766,0.0185714285714287,0.0320792079207921,0.0292990654205607,0.0197567567567567,0.0317961165048544,0.0420326086956522
"1979-05-07",0.0485602409638555,0.0476076555023923,0.0425225225225225,0.0682706766917294,0.0505940594059406,0.041619937694704,0.0408918918918919,0.0322936893203885,0.0382717391304348
"1979-05-08",0.0569277108433734,0.358851674641148,0.0668468468468468,0.282330827067669,0.148514851485148,0.192679127725857,0.12454054054054,0.095873786407767,0.0476521739130435
"1979-05-09",0.197168674698795,0.339712918660287,0.417837837837838,1.01691729323308,0.778217821782178,0.865109034267913,0.290405405405405,0.339502427184466,0.415163043478261
"1979-05-10",0.23289156626506,0.119138755980861,0.212612612612613,0.170526315789474,0.196039603960396,0.213239875389408,0.117081081081081,0.220934466019417,0.262228260869565
"1979-05-11",0.162289156626506,0.112918660287081,0.132792792792793,0.131203007518797,0.1,0.140280373831776,0.0783108108108108,0.116504854368932,0.204184782608696
"1979-05-12",0.263855421686747,0.120334928229665,0.154234234234234,0.806766917293233,0.297029702970297,0.505919003115265,0.154054054054054,0.145582524271845,0.179076086956522
"1979-05-13",0.346265060240964,0.138995215311005,0.157477477477477,0.576315789473684,0.334653465346535,0.495015576323988,0.198918918918919,0.18628640776699,0.228260869565217
"1979-05-14",0.339638554216867,0.143062200956938,0.190630630630631,0.103571428571429,0.207920792079208,0.289252336448598,0.240540540540541,0.171577669902913,0.254891304347826
"1979-05-15",0.265060240963855,0.111722488038277,0.181981981981982,0.0174060150375941,0.153465346534653,0.160155763239875,0.182567567567568,0.158567961165049,0.205978260869565
"1979-05-16",0.177710843373494,0.0995215311004785,0.126126126126126,0.0127443609022557,0.12970297029703,0.125467289719626,0.128378378378378,0.103883495145631,0.155760869565218
"1979-05-17",0.131084337349398,0.0866028708133972,0.0962162162162161,0.0100601503759399,0.100990099009901,0.0970093457943926,0.0901081081081081,0.0748543689320389,0.117934782608696
"1979-05-18",0.0829518072289157,0.0715311004784689,0.0792792792792794,0.024406015037594,0.0811881188118813,0.069766355140187,0.0717027027027026,0.0651941747572815,0.0805434782608696
"1979-05-19",0.0690361445783132,0.054066985645933,0.0627027027027027,0.0276541353383459,0.0673267326732674,0.0475077881619939,0.0644594594594594,0.0542718446601942,0.0691304347826087
"1979-05-20",0.0736746987951806,0.0387559808612441,0.0610810810810811,0.0668421052631578,0.0455445544554456,0.0424610591900312,0.0533783783783783,0.0465776699029126,0.0619565217391305
"1979-05-21",0.0696987951807229,0.0325358851674642,0.0531531531531531,0.0518796992481203,0.0403960396039604,0.0328660436137072,0.0439189189189189,0.0415776699029127,0.0523260869565216
"1979-05-22",0.0677108433734941,0.0325358851674642,0.049009009009009,0.0569924812030076,0.0326732673267327,0.0313084112149533,0.050945945945946,0.0378398058252427,0.0504565217391304
"1979-05-23",0.0690361445783132,0.0275119617224879,0.0648648648648649,0.12218045112782,0.117821782178218,0.128115264797508,0.0549999999999999,0.0530461165048544,0.0608695652173914
"1979-05-24",0.0638915662650603,0.0251196172248804,0.063963963963964,0.0968045112781954,0.0762376237623763,0.0776635514018691,0.0493243243243244,0.0599514563106796,0.0523260869565216
"1979-05-25",0.0586445843373493,0.022846889952153,0.0531531531531531,0.0625563909774436,0.0498019801980198,0.0547352024922119,0.0416486486486487,0.0476941747572817,0.0476521739130435
"1979-05-26",0.0491084337349397,0.0206220095693781,0.0448648648648649,0.0493233082706768,0.0301980198019802,0.0441433021806854,0.0366216216216215,0.0405097087378641,0.0420326086956522
"1979-05-27",0.0369638554216867,0.0191387559808613,0.0372972972972974,0.0369473684210526,0.0187128712871287,0.0259501557632398,0.0331081081081082,0.0337864077669903,0.0354510869565217
"1979-05-28",0.0337168674698796,0.0172488038277512,0.0340540540540542,0.0267593984962406,0.0145544554455446,0.0188473520249222,0.0298648648648649,0.0285679611650484,0.0336684782608696
"1979-05-29",0.0393554216867469,0.0397129186602871,0.0383783783783784,0.0276541353383459,0.021980198019802,0.0217289719626168,0.0408918918918919,0.029490291262136,0.031983695652174
"1979-05-30",0.0529457831325302,0.0497607655502392,0.0531531531531531,0.0285488721804512,0.0410891089108911,0.0375389408099689,0.0439189189189189,0.0394417475728155,0.0565217391304347
"1979-05-31",0.0496566265060241,0.0476076555023923,0.0511711711711711,0.034812030075188,0.0345544554455446,0.0359813084112151,0.0394324324324324,0.0454611650485437,0.0523260869565216
"1979-06-01",0.0432951807228916,0.0466507177033493,0.0437837837837838,0.0330225563909774,0.0307920792079208,0.0279595015576324,0.0343243243243243,0.0378398058252427,0.0467173913043477
"1979-06-02",0.0374277108433736,0.0444976076555024,0.0383783783783784,0.0200300751879698,0.022970297029703,0.0223052959501557,0.0304054054054055,0.0317961165048544,0.039211956521739
"1979-06-03",0.034644578313253,0.0416267942583732,0.0344144144144145,0.0144924812030076,0.0182178217821782,0.0178971962616823,0.0274324324324324,0.0285679611650484,0.0354510869565217
"1979-06-04",0.031933734939759,0.0387559808612441,0.0302702702702702,0.00961278195488724,0.0145544554455446,0.0150467289719627,0.0249999999999999,0.0258737864077669,0.031983695652174
"1979-06-05",0.0284518072289157,0.0358851674641147,0.028108108108108,0.00661654135338341,0.0120792079207921,0.0117040498442367,0.0232432432432432,0.0228155339805824,0.0328260869565218
"1979-06-06",0.0276445783132531,0.0332535885167464,0.0284684684684684,0.00793984962406014,0.0107920792079208,0.0113052959501558,0.0244594594594594,0.0220145631067961,0.0345108695652174
"1979-06-07",0.0323734939759037,0.0308612440191387,0.028108108108108,0.00760902255639095,0.0110891089108911,0.0109065420560748,0.0256756756756757,0.0208131067961166,0.0373315217391303
