"","E84071000","E84095000","E84095500"
"1983-04-03",0.0303920345489443,0.0237130434782609,0.0262118126272912
"1983-04-04",0.0267151631477927,0.020868060200669,0.025325865580448
"1983-04-05",0.0342613243761996,0.027016889632107,0.0270977596741344
"1983-04-06",0.0753349328214972,0.0387361204013379,0.0784114052953158
"1983-04-07",0.0349246641074856,0.027016889632107,0.0328665987780041
"1983-04-08",0.0285292706333973,0.0212187290969901,0.0262118126272912
"1983-04-09",0.0249502879078696,0.019136287625418,0.0227596741344196
"1983-04-10",0.0232353166986565,0.0184540133779265,0.0213798370672098
"1983-04-11",0.0215708253358926,0.0177779264214046,0.0206008146639511
"1983-04-12",0.0238014395393473,0.0171080267558528,0.0200814663951121
"1983-04-13",0.0232353166986565,0.0171080267558528,0.0195621181262728
"1983-04-14",0.0215708253358926,0.0164444816053513,0.0190427698574338
"1983-04-15",0.0818379078694818,0.0496670568561872,0.0553971486761711
"1983-04-16",0.0604763915547024,0.0445394648829431,0.0574542280433965
"1983-04-17",0.0462355086372361,0.0285183946488294,0.0415799204251592
"1983-04-18",0.0965081573896354,0.0598618729096989,0.0504480651731161
"1983-04-19",0.0596444337811901,0.0355115384615385,0.0687372708757636
"1983-04-20",0.0418417466410748,0.0379235785953178,0.0395213849287168
"1983-04-21",0.0355931861804222,0.029657525083612,0.0331975560081466
"1983-04-22",0.0310236084452975,0.0255354515050168,0.0296028513238289
"1983-04-23",0.0285292706333973,0.0240749163879599,0.0265071283095724
"1983-04-24",0.0596444337811901,0.0383292642140469,0.0406211812627291
"1983-04-25",0.044016122840691,0.0585060200668897,0.0459979633401222
"1983-04-26",0.0316605566218811,0.0255354515050168,0.0312118126272913
"1983-04-27",0.0291448176583493,0.0237130434782609,0.0268024439918533
"1983-04-28",0.027314395393474,0.0215709030100335,0.024735234215886
"1983-04-29",0.0261214011516315,0.020868060200669,0.0235997963340122
"1983-04-30",0.0249502879078696,0.0212187290969901,0.0227596741344196
"1983-05-01",0.0376298464491363,0.0212187290969901,0.0233197556008147
"1983-05-02",0.0647071976967371,0.0598618729096989,0.0529531568228105
"1983-05-03",0.0404174664107486,0.0347162207357861,0.0366293279022403
"1983-05-04",0.0390134357005758,0.0323571906354516,0.0335285132382892
"1983-05-05",0.0390134357005758,0.0308073578595318,0.0335285132382892
"1983-05-06",0.0329503838771592,0.0277650501672242,0.0308808553971487
"1983-05-07",0.0303920345489443,0.0251683946488295,0.0280244399185337
"1983-05-08",0.0297657389635317,0.0244381270903009,0.0262118126272912
"1983-05-09",0.027314395393474,0.0229934782608696,0.0250305498981671
"1983-05-10",0.171789827255278,0.108428762541806,0.0938391038696538
"1983-05-11",0.0655673704414588,0.068621906354515,0.110590631364562
"1983-05-12",0.0477399232245681,0.0445394648829431,0.0463951120162933
"1983-05-13",0.0390134357005758,0.0355115384615385,0.0366293279022403
"1983-05-14",0.0349246641074856,0.0311931438127091,0.0338594704684319
"1983-05-15",0.0369457773512476,0.0311931438127091,0.0335285132382892
"1983-05-16",0.0411270633397314,0.0323571906354516,0.0362830957230142
"1983-05-17",0.0462355086372361,0.0395528428093646,0.0487780040733197
"1983-05-18",0.0621546065259118,0.0387361204013379,0.0504480651731161
"1983-05-19",0.137221689059501,0.100120066889632,0.0819755600814664
"1983-05-20",0.21972216890595,0.192764046822743,0.325356415478615
"1983-05-21",0.0837363723608444,0.0445394648829431,0.130957230142566
"1983-05-22",0.0596444337811901,0.0500622556445307,0.0743380855397149
"1983-05-23",0.0500334932821498,0.0412638346909067,0.0574847250509165
"1983-05-24",0.0477399232245681,0.0386340875119076,0.0517006109979634
"1983-05-25",0.0418417466410748,0.0343550213325996,0.0452036659877801
"1983-05-26",0.0383190978886756,0.0470861204013377,0.039887983706721
"1983-05-27",0.0349246641074856,0.0449615384615385,0.0366293279022403
"1983-05-28",0.117533973128599,0.119037959866221,0.10081466395112
"1983-05-29",0.0555556621880997,0.0738242474916389,0.0717922606924644
"1983-05-30",0.0418417466410748,0.0594090301003345,0.049613034623218
"1983-05-31",0.0404174664107486,0.0540421404682274,0.0440427698574337
"1983-06-01",0.0369457773512476,0.0496670568561872,0.039887983706721
"1983-06-02",0.0342613243761996,0.0714479933110368,0.0359368635437882
"1983-06-03",0.033603262955854,0.0436983277591974,0.0338594704684319
"1983-06-04",0.0316605566218811,0.0420280936454849,0.0322046843177188
"1983-06-05",0.0297657389635317,0.0403739130434784,0.030234215885947
"1983-06-06",0.0297657389635317,0.0399628762541806,0.0283401221995927
"1983-06-07",0.0297657389635317,0.0387361204013379,0.0289714867617108
"1983-06-08",0.0285292706333973,0.0379235785953178,0.0273930753564156
"1983-06-09",0.027314395393474,0.0553720735785954,0.0265071283095724
"1983-06-10",0.0285292706333973,0.0379235785953178,0.0270977596741344
"1983-06-11",0.0261214011516315,0.0347162207357861,0.0256211812627292
"1983-06-12",0.152020153550864,0.0874725752508361,0.0634419551934826
"1983-06-13",0.140507965451056,0.141517224080268,0.239205702647658
"1983-06-14",0.116714875239923,0.125518060200669,0.1489816700611
"1983-06-15",0.066432245681382,0.076219397993311,0.0910386965376782
"1983-06-16",0.0508077735124761,0.0672193979933111,0.0584012219959267
"1983-06-17",0.0432862763915547,0.0580556856187291,0.0483808553971488
"1983-06-18",0.0397128598848369,0.0496670568561872,0.0421334012219958
"1983-06-19",0.0376298464491363,0.0470861204013377,0.0380549949083504
"1983-06-20",0.0355931861804222,0.0441183946488295,0.035244399185336
"1983-06-21",0.033603262955854,0.0420280936454849,0.0328665987780041
"1983-06-22",0.0316605566218811,0.0403739130434784,0.0315427698574338
"1983-06-23",0.0297657389635317,0.0403739130434784,0.030234215885947
"1983-06-24",0.0613131477927062,0.0738242474916389,0.0639002036659877
"1983-06-25",0.0523710172744722,0.0589570234113712,0.0512830957230141
"1983-06-26",0.0390134357005758,0.05228127090301,0.0432790224032586
"1983-06-27",0.0404174664107486,0.0496670568561872,0.0409877800407332
"1983-06-28",0.0469852207293666,0.0505347826086957,0.0421334012219958
"1983-06-29",0.0383190978886756,0.0479426421404683,0.0417515274949083
"1983-06-30",0.0369457773512476,0.0453844481605352,0.0366293279022403
"1983-07-01",0.0362668905950096,0.0445394648829431,0.0345519348268839
"1983-07-02",0.0397128598848369,0.0445394648829431,0.0331975560081466
"1983-07-03",0.0329503838771592,0.0466591973244148,0.0366293279022403
"1983-07-04",0.0329503838771592,0.0420280936454849,0.0328665987780041
"1983-07-05",0.140507965451056,0.0420280936454849,0.0286558044806517
"1983-07-06",0.24458886756238,0.112643311036789,0.0799389002036659
"1983-07-07",0.192425239923224,0.200652508361204,0.259521384928717
"1983-07-08",0.192425239923224,0.187348662207358,0.345621181262729
"1983-07-09",0.216410172744722,0.196395317725752,0.362321792260692
"1983-07-10",0.274486468330134,0.197002006688963,0.326374745417515
"1983-07-11",0.296114587332054,0.198217056856187,0.32744399185336
"1983-07-12",0.21972216890595,0.229172408026756,0.433095723014257
"1983-07-13",0.117533973128599,0.130981605351171,0.203665987780041
"1983-07-14",0.110983685220729,0.11053110367893,0.15040733197556
"1983-07-15",0.0762503838771593,0.0909714046822743,0.109979633401222
"1983-07-16",0.111802111324376,0.0879702341137123,0.0989816700610997
"1983-07-17",0.159428790786948,0.170746989966555,0.243788187372709
"1983-07-18",0.132294913627639,0.173095484949833,0.138594704684318
"1983-07-19",0.0790238963531671,0.0909714046822743,0.111201629327902
"1983-07-20",0.0753349328214972,0.0776655518394649,0.0887983706720978
"1983-07-21",0.0708261036468329,0.080577424749164,0.0789205702647657
"1983-07-22",0.067301727447217,0.076700668896321,0.0682281059063137
"1983-07-23",0.0571768714011516,0.0733474916387959,0.0648167006109979
"1983-07-24",0.0934949136276391,0.0633692227695921,0.0743380855397149
"1983-07-25",0.19407773512476,0.161432943143813,0.221843177189409
"1983-07-26",0.120811516314779,0.112114214046823,0.15112016293279
"1983-07-27",0.138043186180422,0.125518060200669,0.162169042769857
"1983-07-28",0.281138195777351,0.198217056856187,0.269195519348269
"1983-07-29",0.126550959692898,0.135393311036789,0.234826883910387
"1983-07-30",0.126550959692898,0.101665551839465,0.132382892057026
"1983-07-31",0.262852495201535,0.161432943143813,0.184317718940937
"1983-08-01",0.248737619961612,0.188548829431438,0.333859470468432
"1983-08-02",0.152842994241843,0.140957859531773,0.259521384928717
"1983-08-03",0.119172552783109,0.117966053511706,0.153971486761711
"1983-08-04",0.094495009596929,0.0929857859531773,0.117311608961304
"1983-08-05",0.0837363723608444,0.0666471056967526,0.0983706720977597
"1983-08-06",0.0780948176583494,0.0611215803317313,0.0871181262729124
"1983-08-07",0.0726159309021113,0.0566959228191701,0.0794297352342159
"1983-08-08",0.067301727447217,0.0530944720583149,0.0743380855397149
"1983-08-09",0.0630007677543185,0.049436389709665,0.0677189409368635
"1983-08-10",0.0630007677543185,0.0488477715157474,0.0657331975560083
"1983-08-11",0.0613131477927062,0.0476369395124523,0.0639002036659877
"1983-08-12",0.058817178502879,0.0459696943214183,0.0616089613034623
"1983-08-13",0.0555556621880997,0.0435896297112386,0.0579429735234216
"1983-08-14",0.0539537428023034,0.0420767954668602,0.0549898167006111
"1983-08-15",0.058817178502879,0.0441213128268663,0.0553971486761711
"1983-08-16",0.0708261036468329,0.049335483792373,0.0570264765784114
"1983-08-17",0.0744239923224568,0.0529373420756285,0.0643584521384928
"1983-08-18",0.0954994241842611,0.0656669317547178,0.0794297352342159
"1983-08-19",0.0604763915547024,0.0482869343673051,0.0672097759674135
"1983-08-20",0.0547523032629558,0.0425142016899533,0.0553971486761711
"1983-08-21",0.0523710172744722,0.05228127090301,0.0517006109979634
"1983-08-22",0.0523710172744722,0.05228127090301,0.049613034623218
"1983-08-23",0.053159980806142,0.0527200668896322,0.050030549898167
"1983-08-24",0.0492640115163148,0.0531598662207358,0.0475865580448065
"1983-08-25",0.0492640115163148,0.05228127090301,0.0459979633401222
"1983-08-26",0.0477399232245681,0.05228127090301,0.0444246435845215
"1983-08-27",0.0492640115163148,0.0479426421404683,0.0428971486761711
"1983-08-28",0.048499520153551,0.0458083612040134,0.0409877800407332
"1983-08-29",0.0432862763915547,0.0449615384615385,0.039887983706721
"1983-08-30",0.0418417466410748,0.0436983277591974,0.0387881873727087
"1983-08-31",0.0404174664107486,0.042861204013378,0.0380549949083504
"1983-09-01",0.0571768714011516,0.0453844481605352,0.0463951120162933
"1983-09-02",0.0425615163147792,0.042861204013378,0.0406211812627291
"1983-09-03",0.0404174664107486,0.0420280936454849,0.0366293279022403
"1983-09-04",0.0383190978886756,0.041198829431438,0.035244399185336
"1983-09-05",0.0462355086372361,0.0470861204013377,0.0417515274949083
"1983-09-06",0.0404174664107486,0.0420280936454849,0.0380549949083504
"1983-09-07",0.0390134357005758,0.0416128762541805,0.035244399185336
"1983-09-08",0.0390134357005758,0.041198829431438,0.0355906313645622
"1983-09-09",0.0376298464491363,0.0391439799331104,0.0328665987780041
"1983-09-10",0.0390134357005758,0.0379235785953178,0.0322046843177188
"1983-09-11",0.0376298464491363,0.0367127090301003,0.0315427698574338
"1983-09-12",0.0390134357005758,0.0379235785953178,0.0331975560081466
"1983-09-13",0.0477399232245681,0.0395528428093646,0.0342057026476579
"1983-09-14",0.0555556621880997,0.0387361204013379,0.0402545824847251
"1983-09-15",0.0547523032629558,0.0403739130434784,0.0380549949083504
"1983-09-16",0.0655673704414588,0.0603155518394649,0.0717922606924644
"1983-09-17",0.0447508637236085,0.042861204013378,0.0428971486761711
"1983-09-18",0.0411270633397314,0.0403739130434784,0.0355906313645622
"1983-09-19",0.0390134357005758,0.0371152173913043,0.0328665987780041
"1983-09-20",0.0376298464491363,0.0351132107023411,0.0308808553971487
"1983-09-21",0.0362668905950096,0.0339252508361203,0.0280244399185337
"1983-09-22",0.0418417466410748,0.0343202341137123,0.0265071283095724
"1983-09-23",0.249567562380038,0.170161204013378,0.155397148676171
"1983-09-24",0.0965081573896354,0.109478762541806,0.238289205702648
"1983-09-25",0.0621546065259118,0.0700314381270903,0.070264765784114
"1983-09-26",0.066432245681382,0.0589570234113712,0.0533604887983707
"1983-09-27",0.0895385796545105,0.0667535117056857,0.0758655804480652
"1983-09-28",0.0708261036468329,0.0549279264214046,0.0712830957230142
"1983-09-29",0.0571768714011516,0.0496670568561872,0.0533604887983707
"1983-09-30",0.0492640115163148,0.0462332775919732,0.0459979633401222
"1983-10-01",0.0621546065259118,0.0470861204013377,0.0444246435845215
"1983-10-02",0.0515869481765834,0.0453844481605352,0.0479837118126274
"1983-10-03",0.0425615163147792,0.0432792642140467,0.0395213849287168
"1983-10-04",0.0432862763915547,0.041198829431438,0.0366293279022403
"1983-10-05",0.0404174664107486,0.0395528428093646,0.0342057026476579
"1983-10-06",0.0404174664107486,0.0387361204013379,0.0322046843177188
"1983-10-07",0.0390134357005758,0.0379235785953178,0.0308808553971487
"1983-10-08",0.0376298464491363,0.0371152173913043,0.030234215885947
"1983-10-09",0.0349246641074856,0.0367127090301003,0.0289714867617108
"1983-10-10",0.0349246641074856,0.0367127090301003,0.0277087576374746
"1983-10-11",0.0432862763915547,0.0371152173913043,0.0296028513238289
"1983-10-12",0.0362668905950096,0.0424441471571906,0.0289714867617108
"1983-10-13",0.0492640115163148,0.0445394648829431,0.0366293279022403
"1983-10-14",0.053159980806142,0.0453844481605352,0.0459979633401222
"1983-10-15",0.044016122840691,0.0403739130434784,0.0373217922606925
"1983-10-16",0.0397128598848369,0.036311204013378,0.0318737270875764
"1983-10-17",0.0376298464491363,0.0383292642140469,0.0296028513238289
"1983-10-18",0.0462355086372361,0.0453844481605352,0.0387881873727087
"1983-10-19",0.0404174664107486,0.0436983277591974,0.0366293279022403
"1983-10-20",0.033603262955854,0.0395528428093646,0.0299185336048879
"1983-10-21",0.0310236084452975,0.0347162207357861,0.0277087576374746
"1983-10-22",0.0362668905950096,0.0379235785953178,0.0296028513238289
"1983-10-23",0.0323028790786948,0.036311204013378,0.0280244399185337
"1983-10-24",0.0291448176583493,0.0315799331103679,0.0250305498981671
"1983-10-25",0.0285292706333973,0.0308073578595318,0.0235997963340122
"1983-10-26",0.0297657389635317,0.0300396321070233,0.0230397148676171
"1983-10-27",0.0329503838771592,0.0308073578595318,0.0244399185336048
"1983-10-28",0.0329503838771592,0.0315799331103679,0.0241598778004073
"1983-10-29",0.0329503838771592,0.0308073578595318,0.0235997963340122
"1983-10-30",0.0291448176583493,0.0292765886287625,0.0230397148676171
"1983-10-31",0.027314395393474,0.0292765886287625,0.021919551934827
"1983-11-01",0.0297657389635317,0.029657525083612,0.0213798370672098
"1983-11-02",0.0310236084452975,0.0288968227424748,0.021919551934827
"1983-11-03",0.0285292706333973,0.0292765886287625,0.021919551934827
"1983-11-04",0.0291448176583493,0.0335316053511705,0.0296028513238289
"1983-11-05",0.033603262955854,0.0308073578595318,0.0270977596741344
"1983-11-06",0.0342613243761996,0.0308073578595318,0.0235997963340122
"1983-11-07",0.0297657389635317,0.0277650501672242,0.021919551934827
"1983-11-08",0.027314395393474,0.0273903010033445,0.0203411405295315
"1983-11-09",0.0285292706333973,0.0262735785953176,0.0203411405295315
"1983-11-10",0.027314395393474,0.0255354515050168,0.0203411405295315
"1983-11-11",0.0390134357005758,0.0479426421404683,0.0444246435845215
"1983-11-12",0.0762503838771593,0.032747491638796,0.0512830957230141
"1983-11-13",0.0390134357005758,0.0308073578595318,0.0286558044806517
"1983-11-14",0.0291448176583493,0.0288968227424748,0.0265071283095724
"1983-11-15",0.0310236084452975,0.0323571906354516,0.025325865580448
"1983-11-16",0.0418417466410748,0.0311931438127091,0.0366293279022403
"1983-11-17",0.0285292706333973,0.027016889632107,0.0235997963340122
"1983-11-18",0.0285292706333973,0.0255354515050168,0.0211201629327902
"1983-11-19",0.0297657389635317,0.0285183946488294,0.0203411405295315
"1983-11-20",0.0297657389635317,0.0281411371237459,0.0238798370672098
"1983-11-21",0.0329503838771592,0.027016889632107,0.021919551934827
"1983-11-22",0.0462355086372361,0.0339252508361203,0.030234215885947
"1983-11-23",0.0323028790786948,0.0285183946488294,0.0250305498981671
"1983-11-24",0.0285292706333973,0.024802508361204,0.0206008146639511
"1983-11-25",0.0255331094049904,0.0233526755852842,0.0195621181262728
"1983-11-26",0.0249502879078696,0.0244381270903009,0.0190427698574338
"1983-11-27",0.0447508637236085,0.0259038461538461,0.0277087576374746
"1983-11-28",0.048499520153551,0.0387361204013379,0.0452036659877801
"1983-11-29",0.0404174664107486,0.0319680602006689,0.0335285132382892
"1983-11-30",0.0323028790786948,0.0281411371237459,0.0268024439918533
"1983-12-01",0.0279190978886756,0.029657525083612,0.0227596741344196
"1983-12-02",0.0297657389635317,0.0251683946488295,0.0230397148676171
"1983-12-03",0.027314395393474,0.0240749163879599,0.0203411405295315
"1983-12-04",0.0297657389635317,0.0323571906354516,0.0208604887983708
"1983-12-05",0.0555556621880997,0.0339252508361203,0.0345519348268839
"1983-12-06",0.170140786948177,0.0594090301003345,0.0850305498981669
"1983-12-07",0.0965081573896354,0.036311204013378,0.0504480651731161
"1983-12-08",0.0447508637236085,0.0300396321070233,0.0312118126272913
"1983-12-09",0.0397128598848369,0.027016889632107,0.0256211812627292
"1983-12-10",0.0376298464491363,0.0266446488294314,0.0268024439918533
"1983-12-11",0.0342613243761996,0.0277650501672242,0.0366293279022403
"1983-12-12",0.0508077735124761,0.0281411371237459,0.0322046843177188
"1983-12-13",0.0808953934740884,0.0676861204013377,0.0606924643584521
"1983-12-14",0.0571768714011516,0.0436983277591974,0.0545824847250509
"1983-12-15",0.0425615163147792,0.0375188963210702,0.0409877800407332
"1983-12-16",0.132294913627639,0.0315799331103679,0.0296028513238289
"1983-12-17",0.213926679462572,0.116362876254181,0.195519348268839
"1983-12-18",0.0638516314779272,0.0747801003344482,0.0707739307535642
"1983-12-19",0.0454906909788868,0.041198829431438,0.0475865580448065
"1983-12-20",0.117533973128599,0.0934911371237459,0.133808553971487
"1983-12-21",0.0780948176583494,0.0540421404682274,0.0804480651731161
"1983-12-22",0.0571768714011516,0.0436983277591974,0.0512830957230141
"1983-12-23",0.0753349328214972,0.0449615384615385,0.0512830957230141
"1983-12-24",0.053159980806142,0.0379235785953178,0.0387881873727087
"1983-12-25",0.0376298464491363,0.0315799331103679,0.0331975560081466
"1983-12-26",0.027314395393474,0.029657525083612,0.030549898167006
"1983-12-27",0.0303920345489443,0.0288968227424748,0.0292871690427698
"1983-12-28",0.0349246641074856,0.0281411371237459,0.0296028513238289
"1983-12-29",0.0425615163147792,0.0285183946488294,0.0286558044806517
"1983-12-30",0.0362668905950096,0.0300396321070233,0.0331975560081466
"1983-12-31",0.0349246641074856,0.0277650501672242,0.0299185336048879
"1984-01-01",0.0404174664107486,0.0262735785953176,0.0325356415478615
"1984-01-02",0.0310236084452975,0.0255354515050168,0.0235997963340122
"1984-01-03",0.027314395393474,0.0240749163879599,0.0216395112016294
"1984-01-04",0.0303920345489443,0.0240749163879599,0.0224796334012221
"1984-01-05",0.0744239923224568,0.024802508361204,0.0562118126272912
"1984-01-06",0.0376298464491363,0.0262735785953176,0.0312118126272913
"1984-01-07",0.0762503838771593,0.0323571906354516,0.0537678207739307
"1984-01-08",0.0681759117082534,0.0323571906354516,0.0517006109979634
"1984-01-09",0.0383190978886756,0.0308073578595318,0.0308808553971487
"1984-01-10",0.0316605566218811,0.0240749163879599,0.0250305498981671
"1984-01-11",0.027314395393474,0.0240749163879599,0.0230397148676171
"1984-01-12",0.0762503838771593,0.0323571906354516,0.0541751527494909
"1984-01-13",0.0744239923224568,0.0300396321070233,0.0479837118126274
"1984-01-14",0.0390134357005758,0.0281411371237459,0.0312118126272913
"1984-01-15",0.0303920345489443,0.0285183946488294,0.0359368635437882
"1984-01-16",0.0523710172744722,0.0277650501672242,0.0566191446028512
"1984-01-17",0.0454906909788868,0.0259038461538461,0.0325356415478615
"1984-01-18",0.0500334932821498,0.0475138795986623,0.0308808553971487
"1984-01-19",0.0404174664107486,0.0335316053511705,0.0315427698574338
"1984-01-20",0.0390134357005758,0.0292765886287625,0.0342057026476579
"1984-01-21",0.0329503838771592,0.0262735785953176,0.0268024439918533
"1984-01-22",0.0310236084452975,0.0240749163879599,0.0244399185336048
"1984-01-23",0.0291448176583493,0.0226357859531772,0.0241598778004073
"1984-01-24",0.0310236084452975,0.0226357859531772,0.0216395112016294
"1984-01-25",0.0515869481765834,0.0315799331103679,0.0428971486761711
"1984-01-26",0.0492640115163148,0.0255354515050168,0.0338594704684319
"1984-01-27",0.0523710172744722,0.024802508361204,0.0338594704684319
"1984-01-28",0.0329503838771592,0.0262735785953176,0.0286558044806517
"1984-01-29",0.0349246641074856,0.024802508361204,0.0283401221995927
"1984-01-30",0.0291448176583493,0.0222794314381272,0.0227596741344196
"1984-01-31",0.0349246641074856,0.0226357859531772,0.0259164969450101
"1984-02-01",0.0411270633397314,0.0240749163879599,0.0328665987780041
"1984-02-02",0.0462355086372361,0.0355115384615385,0.0402545824847251
"1984-02-03",0.0383190978886756,0.0285183946488294,0.0318737270875764
"1984-02-04",0.0297657389635317,0.0240749163879599,0.0241598778004073
"1984-02-05",0.027314395393474,0.0229934782608696,0.021919551934827
"1984-02-06",0.0329503838771592,0.0445394648829431,0.0562118126272912
"1984-02-07",0.0279190978886756,0.0331389632107024,0.030549898167006
"1984-02-08",0.0261214011516315,0.0285183946488294,0.0256211812627292
"1984-02-09",0.0285292706333973,0.0266446488294314,0.0211201629327902
