Morphometric parameters of basin :
 
Easting Centroid of basin,461974.19
Northing Centroid of basin,6951564.05
Rectangle containing basin N-W,"('277845.4384882', '7085235.89924361')"
Rectangle containing basin S-E,"('669210.98344787', '6817026.73873277')"
Area of basin [km^2],62019.5646737806
Perimeter of basin [km],1707.03347675767
Max Elevation [m s.l.m.],1818.0
Min Elevation [m s.l.m.],198.0
Elevation Difference [m],1620.0
Mean Elevation,846.8124
Mean Slope,7.19
Length of Directing Vector [km],187.86425978717855
"Prevalent Orientation [degree from north, counterclockwise]",0.21919631475685453
Compactness Coefficient,6.074669045724127
Circularity Ratio,0.26745732779139914
Topological Diameter,999.0
Elongation Ratio,0.28065533065661225
Shape Factor,61.941624754786886
"Concentration Time (Giandotti, 1934) [hr]",77.58027049470017
Length of Mainchannel [km],1001.258280184
Mean slope of mainchannel [percent],0.5619168520742628
Mean hillslope length [m],78934.51
Magnitudo ,24101.0
Max order (Strahler) ,        8 
Number of streams ,      35348 
Total Stream Length [km] ,   56997.3477 
First order stream frequency ,0.38860317912210274
Drainage Density [km/km^2] ,0.919022053763241
Bifurcation Ratio (Horton) ,  4.3675 
Length Ratio (Horton) ,  2.4445 
Area ratio (Horton) ,   3.8826 
Slope ratio (Horton) ,  1.4736 
