Morphometric parameters of basin :
 
Easting Centroid of basin,705517.45
Northing Centroid of basin,7082423.12
Rectangle containing basin N-W,"('693097.95611679', '7098823.77862412')"
Rectangle containing basin S-E,"('717677.3048051', '7065849.37070072')"
Area of basin [km^2],381.891591512237
Perimeter of basin [km],137.606236915797
Max Elevation [m s.l.m.],1086.0
Min Elevation [m s.l.m.],4.0
Elevation Difference [m],1082.0
Mean Elevation,156.6359
Mean Slope,6.83
Length of Directing Vector [km],14.465872373687246
"Prevalent Orientation [degree from north, counterclockwise]",0.698506187967058
Compactness Coefficient,6.2404083754345505
Circularity Ratio,0.25343916162508034
Topological Diameter,48.0
Elongation Ratio,0.4634515748871304
Shape Factor,8.026373235928476
"Concentration Time (Giandotti, 1934) [hr]",5.682595346128908
Length of Mainchannel [km],47.579595452
Mean slope of mainchannel [percent],2.5250333901871707
Mean hillslope length [m],225191.9
Magnitudo ,152.0
Max order (Strahler) ,        5 
Number of streams ,        236 
Total Stream Length [km] ,     361.5609 
First order stream frequency ,0.398018713630487
Drainage Density [km/km^2] ,0.9467631862965866
Bifurcation Ratio (Horton) ,  3.9747 
Length Ratio (Horton) ,  2.0947 
Area ratio (Horton) ,   3.5934 
Slope ratio (Horton) ,  2.6526 
