Morphometric parameters of basin :
 
Easting Centroid of basin,500690.07
Northing Centroid of basin,7038468.56
Rectangle containing basin N-W,"('480915.5455045', '7057553.76186126')"
Rectangle containing basin S-E,"('520464.58952867', '7018690.92500435')"
Area of basin [km^2],800.164584647603
Perimeter of basin [km],170.085040231855
Max Elevation [m s.l.m.],1383.0
Min Elevation [m s.l.m.],779.0
Elevation Difference [m],604.0
Mean Elevation,1045.189
Mean Slope,6.08
Length of Directing Vector [km],15.626880209868943
"Prevalent Orientation [degree from north, counterclockwise]",1.0210350897170477
Compactness Coefficient,5.3287015258616
Circularity Ratio,0.3475817419604217
Topological Diameter,74.0
Elongation Ratio,0.39932601176765786
Shape Factor,10.010648309453462
"Concentration Time (Giandotti, 1934) [hr]",11.85312084484169
Length of Mainchannel [km],79.931345095
Mean slope of mainchannel [percent],0.8623732057396123
Mean hillslope length [m],18985.33
Magnitudo ,308.0
Max order (Strahler) ,        5 
Number of streams ,        449 
Total Stream Length [km] ,     751.2624 
First order stream frequency ,0.38492080993017824
Drainage Density [km/km^2] ,0.9388848424613296
Bifurcation Ratio (Horton) ,  4.3561 
Length Ratio (Horton) ,  2.6349 
Area ratio (Horton) ,   3.4369 
Slope ratio (Horton) ,  1.7432 
